,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
48,EOS,2017-06-05,eos,0.0,-0.11186399999999999,0.0,0.9588800000000001,0.041120000000000004
49,XEM,2017-06-05,nem,0.2308,0.012656000000000002,0.005520000000000001,0.9849199999999999,0.009559999999999999
50,BTC,2017-06-06,bitcoin,2870.5,0.06600400000000001,0.0912,0.8613599999999999,0.047439999999999996
51,ETH,2017-06-06,ethereum,264.26,0.08511600000000001,0.08040000000000001,0.89664,0.023
52,XRP,2017-06-06,ripple,0.284,0.227496,0.13864,0.85268,0.008679999999999998
53,BCH,2017-06-06,bitcoin cash,0.0,0.289572,0.11871999999999999,0.871,0.010280000000000001
54,ADA,2017-06-06,cardano,0.0,-0.029056,0.01264,0.95584,0.03148
55,LTC,2017-06-06,litecoin,30.07,0.07222400000000001,0.031119999999999995,0.9688800000000001,0.0
56,XLM,2017-06-06,stellar,0.04453,0.306448,0.14836,0.8418800000000001,0.00976
57,NEO,2017-06-06,neo,1.28,0.0441,0.05396,0.8900399999999999,0.016
58,EOS,2017-06-06,eos,0.0,0.051792,0.06352000000000001,0.8994,0.037079999999999995
59,XEM,2017-06-06,nem,0.2279,-0.049728,0.006,0.9615600000000001,0.032440000000000004
60,BTC,2017-06-07,bitcoin,2691.51,0.156056,0.11535999999999998,0.8469599999999999,0.03768
61,ETH,2017-06-07,ethereum,255.77,0.22377200000000003,0.13920000000000002,0.8364400000000001,0.024399999999999995
62,XRP,2017-06-07,ripple,0.2762,0.044932,0.041120000000000004,0.9436800000000001,0.0152
63,BCH,2017-06-07,bitcoin cash,0.0,0.177828,0.11471999999999999,0.857,0.028280000000000003
64,ADA,2017-06-07,cardano,0.0,-0.014128,0.01508,0.96372,0.02116
65,LTC,2017-06-07,litecoin,28.47,0.045008,0.033600000000000005,0.9597200000000001,0.00668
66,XLM,2017-06-07,stellar,0.0466,0.28587599999999996,0.13896,0.83792,0.02312
67,NEO,2017-06-07,neo,1.34,0.035767999999999994,0.051480000000000005,0.87488,0.033639999999999996
68,EOS,2017-06-07,eos,0.0,0.065428,0.05448,0.9235599999999999,0.02196
69,XEM,2017-06-07,nem,0.216,0.016752,0.01524,0.97332,0.011439999999999999
70,BTC,2017-06-08,bitcoin,2798.78,0.07926799999999999,0.07504,0.8897999999999999,0.03516
71,ETH,2017-06-08,ethereum,259.41,0.07926399999999999,0.10827999999999999,0.8450799999999999,0.04668
72,XRP,2017-06-08,ripple,0.2869,0.136512,0.09483999999999998,0.8744799999999999,0.030719999999999997
73,BCH,2017-06-08,bitcoin cash,0.0,0.201708,0.12764,0.8398400000000001,0.03256
74,ADA,2017-06-08,cardano,0.0,0.04718,0.026559999999999997,0.97344,0.0
75,LTC,2017-06-08,litecoin,29.9,0.052428,0.03188,0.9522400000000001,0.015880000000000002
76,XLM,2017-06-08,stellar,0.05017,0.257836,0.13768,0.8288400000000001,0.03336
77,NEO,2017-06-08,neo,1.31,0.015132000000000003,0.023039999999999998,0.9590000000000001,0.017959999999999997
78,EOS,2017-06-08,eos,0.0,0.08035599999999998,0.05824,0.9199200000000001,0.02184
79,XEM,2017-06-08,nem,0.2188,-0.034136,0.0,0.97524,0.02476
80,BTC,2017-06-09,bitcoin,2811.43,0.077988,0.03556,0.9644400000000001,0.0
81,ETH,2017-06-09,ethereum,279.11,0.24009599999999998,0.12016000000000002,0.87548,0.00436
82,XRP,2017-06-09,ripple,0.2814,0.07763999999999999,0.06268000000000001,0.9206399999999999,0.016640000000000002
83,BCH,2017-06-09,bitcoin cash,0.0,0.20894400000000002,0.09404,0.90208,0.00388
84,ADA,2017-06-09,cardano,0.0,0.055712000000000005,0.06084,0.92252,0.016640000000000002
85,LTC,2017-06-09,litecoin,29.54,0.057204,0.04928000000000001,0.9203999999999999,0.030279999999999994
86,XLM,2017-06-09,stellar,0.04739,0.165124,0.09268000000000001,0.87896,0.0284
87,NEO,2017-06-09,neo,1.64,0.020316000000000004,0.03867999999999999,0.9344,0.026920000000000003
88,EOS,2017-06-09,eos,0.0,0.048508,0.032,0.9588,0.0092
89,XEM,2017-06-09,nem,0.2164,-0.07358,0.0,0.96152,0.03848
90,BTC,2017-06-10,bitcoin,2900.25,0.144368,0.11068,0.8606,0.028759999999999997
91,ETH,2017-06-10,ethereum,335.95,0.23912799999999998,0.14836,0.84304,0.0086
92,XRP,2017-06-10,ripple,0.2598,-0.003016000000000003,0.027839999999999997,0.95268,0.01948
93,BCH,2017-06-10,bitcoin cash,0.0,0.186416,0.10224,0.8516800000000001,0.04616000000000001
94,ADA,2017-06-10,cardano,0.0,0.04578,0.059559999999999995,0.92012,0.02032
95,LTC,2017-06-10,litecoin,30.06,0.022868000000000003,0.06336,0.8736799999999999,0.063
96,XLM,2017-06-10,stellar,0.0419,0.20468399999999998,0.12416000000000002,0.8410400000000001,0.03488
97,NEO,2017-06-10,neo,1.57,-0.03191999999999999,0.05224,0.90232,0.0454
98,EOS,2017-06-10,eos,0.0,0.033984,0.041440000000000005,0.9287200000000001,0.02984
99,XEM,2017-06-10,nem,0.1918,-0.012716,0.01736,0.96596,0.01668
100,BTC,2017-06-11,bitcoin,2973.45,0.02806,0.07120000000000001,0.8808400000000001,0.04792
101,ETH,2017-06-11,ethereum,339.68,0.157304,0.10459999999999998,0.8713199999999999,0.02408
102,XRP,2017-06-11,ripple,0.2701,0.192196,0.11664000000000002,0.8608800000000001,0.022439999999999998
103,BCH,2017-06-11,bitcoin cash,0.0,0.032532,0.03048,0.9570799999999999,0.012440000000000001
104,ADA,2017-06-11,cardano,0.0,-0.0012399999999999967,0.021560000000000003,0.95928,0.01916
105,LTC,2017-06-11,litecoin,33.63,0.054808,0.04936,0.9255200000000001,0.02512
106,XLM,2017-06-11,stellar,0.04516,0.23172399999999996,0.13027999999999998,0.85288,0.016800000000000002
107,NEO,2017-06-11,neo,1.68,-0.013363999999999996,0.008960000000000001,0.9772,0.013839999999999998
108,EOS,2017-06-11,eos,0.0,0.05328,0.0526,0.9333199999999999,0.01412
109,XEM,2017-06-11,nem,0.2165,0.037892,0.02296,0.97244,0.0046
110,BTC,2017-06-12,bitcoin,2656.77,0.13060000000000002,0.07424000000000001,0.90936,0.016399999999999998
111,ETH,2017-06-12,ethereum,394.66,0.024604,0.061720000000000004,0.9127199999999999,0.02556
