,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
42,XRP,10/5/2017,ripple,0.238,-0.061872,0.02156,0.93164,0.0468
43,BCH,10/5/2017,bitcoin cash,354.4,0.14382,0.0862,0.878,0.0358
44,ADA,10/5/2017,cardano,0.02152,0.109884,0.05392,0.93956,0.00652
45,LTC,10/5/2017,litecoin,51.64,-0.007284,0.01676,0.96992,0.01332
46,XLM,10/5/2017,stellar,0.01449,0.280164,0.1408,0.8234,0.0358
47,NEO,10/5/2017,neo,32.28,-0.011528,0.07252,0.87224,0.05524
48,EOS,10/5/2017,eos,0.6054,0.008428,0.03296,0.93936,0.02768
49,XEM,10/5/2017,nem,0.2099,-0.090228,0,0.96328,0.03672
50,BTC,10/6/2017,bitcoin,4371.94,0.01876,0.06888,0.874,0.05712
51,ETH,10/6/2017,ethereum,308.33,0.273884,0.14048,0.8264,0.03316
52,XRP,10/6/2017,ripple,0.2334,0.029192,0.02736,0.9164,0.01628
53,BCH,10/6/2017,bitcoin cash,363.22,0.135008,0.08892,0.87352,0.03756
54,ADA,10/6/2017,cardano,0.01849,0.088524,0.08608,0.88092,0.03296
55,LTC,10/6/2017,litecoin,52.08,0.08508,0.07444,0.8944,0.03112
56,XLM,10/6/2017,stellar,0.01838,0.266724,0.12596,0.87404,0
57,NEO,10/6/2017,neo,33.49,0.038852,0.05052,0.91948,0.02996
58,EOS,10/6/2017,eos,0.6005,0.09578,0.089,0.9028,0.0082
59,XEM,10/6/2017,nem,0.2173,-0.021072,0.00688,0.97004,0.02308
60,BTC,10/7/2017,bitcoin,4435.81,0.130256,0.09972,0.86396,0.03632
61,ETH,10/7/2017,ethereum,311.26,0.176496,0.16728,0.75864,0.07408
62,XRP,10/7/2017,ripple,0.2397,-0.002864,0.01764,0.93644,0.04592
63,BCH,10/7/2017,bitcoin cash,359.81,0.029244,0.07036,0.83972,0.08992
64,ADA,10/7/2017,cardano,0.0208,0.09834,0.06384,0.92788,0.00828
65,LTC,10/7/2017,litecoin,52.57,0.064956,0.07784,0.90412,0.01804
66,XLM,10/7/2017,stellar,0.02077,0.232604,0.11876,0.85796,0.02332
67,NEO,10/7/2017,neo,35.88,-0.01184,0,0.99332,0.00668
68,EOS,10/7/2017,eos,0.5895,0.025784,0.04096,0.93584,0.0232
69,XEM,10/7/2017,nem,0.2132,0.03442,0.0304,0.94756,0.02204
70,BTC,10/8/2017,bitcoin,4611.7,0.150028,0.07884,0.89772,0.02344
71,ETH,10/8/2017,ethereum,309.49,0.087868,0.04456,0.93284,0.0226
72,XRP,10/8/2017,ripple,0.2799,0.141744,0.05352,0.89756,0.00892
73,BCH,10/8/2017,bitcoin cash,343.52,0.048084,0.08864,0.85716,0.0542
74,ADA,10/8/2017,cardano,0.02052,0.138072,0.0714,0.91064,0.018
75,LTC,10/8/2017,litecoin,53.3,0.160508,0.0858,0.90908,0.00512
76,XLM,10/8/2017,stellar,0.01862,0.044248,0.06808,0.902,0.02992
77,NEO,10/8/2017,neo,32.15,0.027228,0.03172,0.947,0.02124
78,EOS,10/8/2017,eos,0.606,0.132368,0.10404,0.87136,0.0246
79,XEM,10/8/2017,nem,0.1958,-0.001456,0.01844,0.95636,0.0252
80,BTC,10/9/2017,bitcoin,4777.49,0.155908,0.10712,0.84848,0.0444
81,ETH,10/9/2017,ethereum,296.95,0.18068,0.0946,0.89108,0.01432
82,XRP,10/9/2017,ripple,0.2501,0.088,0.06152,0.835,0.02348
83,BCH,10/9/2017,bitcoin cash,312.43,0.049804,0.0326,0.94792,0.01948
84,ADA,10/9/2017,cardano,0.02207,0.1428,0.0632,0.9368,0
85,LTC,10/9/2017,litecoin,50.08,0.148684,0.10036,0.87424,0.02536
86,XLM,10/9/2017,stellar,0.01764,0.186364,0.1392,0.83412,0.02668
87,NEO,10/9/2017,neo,28.96,0.0203,0.05056,0.88972,0.01968
88,EOS,10/9/2017,eos,0.558,0.144908,0.11272,0.86816,0.01912
89,XEM,10/9/2017,nem,0.195,0.00744,0.01372,0.968,0.01828
90,BTC,10/10/2017,bitcoin,4763.36,-0.03212,0.04636,0.88692,0.06664
91,ETH,10/10/2017,ethereum,298.46,0.060008,0.07008,0.90396,0.02592
92,XRP,10/10/2017,ripple,0.2582,0.070588,0.08124,0.85856,0.0202
93,BCH,10/10/2017,bitcoin cash,317.19,-0.050904,0.0332,0.90324,0.0636
94,ADA,10/10/2017,cardano,0.02148,0.025424,0.03196,0.95384,0.0142
95,LTC,10/10/2017,litecoin,50.58,0.115484,0.09268,0.89412,0.01316
96,XLM,10/10/2017,stellar,0.0188,0.191508,0.13876,0.80872,0.05248
97,NEO,10/10/2017,neo,29.34,-0.013924,0.03052,0.94052,0.02896
98,EOS,10/10/2017,eos,0.552,0.114116,0.08344,0.90072,0.01588
99,XEM,10/10/2017,nem,0.2116,0.057704,0.0348,0.9404,0.02484
100,BTC,10/11/2017,bitcoin,4824.2,-0.067972,0.03164,0.89884,0.06952
101,ETH,10/11/2017,ethereum,302.86,0.05834,0.056,0.93184,0.01216
102,XRP,10/11/2017,ripple,0.2632,0.238724,0.15124,0.8244,0.02436
103,BCH,10/11/2017,bitcoin cash,314.21,0.163504,0.09384,0.8686,0.03756
104,ADA,10/11/2017,cardano,0.02253,0.018176,0.02064,0.96472,0.01464
105,LTC,10/11/2017,litecoin,50.79,0.030536,0.05744,0.927,0.01556
106,XLM,10/11/2017,stellar,0.01955,0.270268,0.118,0.87036,0.01164
107,NEO,10/11/2017,neo,30.03,0.019688,0.07296,0.83712,0.04992
108,EOS,10/11/2017,eos,0.6076,0.009384,0.03652,0.92476,0.03868
109,XEM,10/11/2017,nem,0.2134,0.009456,0.01912,0.96008,0.0208
110,BTC,10/12/2017,bitcoin,5432.62,0.126084,0.0696,0.90968,0.02076
111,ETH,10/12/2017,ethereum,302.89,0.080152,0.06928,0.89476,0.03596
112,XRP,10/12/2017,ripple,0.2464,0.117644,0.06324,0.92708,0.00968
113,BCH,10/12/2017,bitcoin cash,310.56,0.040156,0.03292,0.95032,0.01676
114,ADA,10/12/2017,cardano,0.02635,0.106968,0.04704,0.9496,0.00336
115,LTC,10/12/2017,litecoin,59.72,0.043368,0.0254,0.96768,0.00692
116,XLM,10/12/2017,stellar,0.01794,0.225328,0.11636,0.84424,0.0394
117,NEO,10/12/2017,neo,28.23,0.14102,0.12036,0.8174,0.06224
118,EOS,10/12/2017,eos,0.5947,-0.002356,0.02116,0.9624,0.0164
119,XEM,10/12/2017,nem,0.2057,-0.021456,0.00628,0.97012,0.0236
120,BTC,10/13/2017,bitcoin,5637.26,0.113796,0.06396,0.9232,0.01284
121,ETH,10/13/2017,ethereum,336.83,0.109136,0.06748,0.91148,0.02104
122,XRP,10/13/2017,ripple,0.2602,0.035444,0.05684,0.90612,0.037
123,BCH,10/13/2017,bitcoin cash,320.11,0.129644,0.09488,0.84232,0.06288
124,ADA,10/13/2017,cardano,0.03354,0.045692,0.05196,0.91792,0.03016
125,LTC,10/13/2017,litecoin,59.05,0.070536,0.12196,0.82956,0.04844
126,XLM,10/13/2017,stellar,0.01786,0.330808,0.16864,0.81344,0.01788
127,NEO,10/13/2017,neo,29.34,0.066148,0.05944,0.9286,0.01196
128,EOS,10/13/2017,eos,0.5872,0.003656,0.05244,0.90468,0.04292
129,XEM,10/13/2017,nem,0.2123,-0.055676,0.0088,0.95048,0.04068
130,BTC,10/14/2017,bitcoin,5824.71,0.022376,0.028,0.95052,0.02148
131,ETH,10/14/2017,ethereum,338.81,0.176512,0.09196,0.89308,0.01496
132,XRP,10/14/2017,ripple,0.2556,0.11942,0.12352,0.83876,0.03772
133,BCH,10/14/2017,bitcoin cash,321.67,0.129796,0.07768,0.89632,0.02596
134,ADA,10/14/2017,cardano,0.03221,0.032756,0.04024,0.92984,0.02992
135,LTC,10/14/2017,litecoin,63.94,0.089964,0.07284,0.90828,0.01888
136,XLM,10/14/2017,stellar,0.0175,0.248844,0.1432,0.82368,0.03308
137,NEO,10/14/2017,neo,27.69,0.066344,0.0264,0.96848,0.00512
138,EOS,10/14/2017,eos,0.5836,0.064028,0.04952,0.93636,0.01412
139,XEM,10/14/2017,nem,0.21,-0.038952,0.00296,0.98004,0.01696
140,BTC,10/15/2017,bitcoin,5688.14,0.06,0.03552,0.94996,0.01452
141,ETH,10/15/2017,ethereum,336.58,-0.026768,0.02836,0.90464,0.067
142,XRP,10/15/2017,ripple,0.2652,0.114408,0.08552,0.89804,0.01644
143,BCH,10/15/2017,bitcoin cash,314.1,-0.064668,0.11952,0.74412,0.13624
144,ADA,10/15/2017,cardano,0.03003,0.174916,0.05924,0.94076,0
145,LTC,10/15/2017,litecoin,65.57,0.080696,0.04668,0.94268,0.01064
146,XLM,10/15/2017,stellar,0.0188,0.206004,0.13372,0.8056,0.06072
147,NEO,10/15/2017,neo,27.87,-0.037892,0.01056,0.94348,0.04596
148,EOS,10/15/2017,eos,0.5738,0.014376,0.03196,0.94192,0.02612
149,XEM,10/15/2017,nem,0.206,-0.022228,0.00512,0.98412,0.01076
150,BTC,10/16/2017,bitcoin,5759.33,0.087228,0.09076,0.8614,0.0478
151,ETH,10/16/2017,ethereum,334.23,0.0199,0.02956,0.93768,0.03272
152,XRP,10/16/2017,ripple,0.2579,0.045156,0.12188,0.8074,0.07068
153,BCH,10/16/2017,bitcoin cash,313.94,0.113124,0.06064,0.9318,0.00752
154,ADA,10/16/2017,cardano,0.02891,-0.210296,0.03924,0.86384,0.09692
155,LTC,10/16/2017,litecoin,64.76,0.146908,0.08824,0.89168,0.02008
156,XLM,10/16/2017,stellar,0.036,0.263204,0.17948,0.7772,0.0434
157,NEO,10/16/2017,neo,28.61,0.069804,0.04284,0.94388,0.01328
158,EOS,10/16/2017,eos,0.5608,0.06664,0.0476,0.93204,0.02036
159,XEM,10/16/2017,nem,0.2224,0.071288,0.04288,0.95712,0
160,BTC,10/17/2017,bitcoin,5598.58,0.15318,0.11524,0.8436,0.0412
161,ETH,10/17/2017,ethereum,316.14,0.16164,0.08376,0.909,0.00724
162,XRP,10/17/2017,ripple,0.2295,0.041164,0.08232,0.8492,0.06844
163,BCH,10/17/2017,bitcoin cash,367.84,0.121336,0.07548,0.89496,0.02952
164,ADA,10/17/2017,cardano,0.02721,0.112176,0.0562,0.93012,0.01364
165,LTC,10/17/2017,litecoin,59.19,0.052316,0.03656,0.96008,0.00336
166,XLM,10/17/2017,stellar,0.0461,0.362224,0.17032,0.8084,0.02128
167,NEO,10/17/2017,neo,31.36,0.096708,0.0306,0.9694,0
168,EOS,10/17/2017,eos,0.5501,0.001016,0.04428,0.91512,0.0406
169,XEM,10/17/2017,nem,0.2147,0.092524,0.05716,0.93152,0.01132
170,BTC,10/18/2017,bitcoin,5575.83,0.174684,0.10192,0.86996,0.02812
171,ETH,10/18/2017,ethereum,313.54,0.20096,0.10016,0.89444,0.0054
172,XRP,10/18/2017,ripple,0.217,0.046124,0.0468,0.90668,0.04652
173,BCH,10/18/2017,bitcoin cash,338.72,0.146948,0.0764,0.88408,0.03952
174,ADA,10/18/2017,cardano,0.02665,0.065524,0.05028,0.93096,0.0188
175,LTC,10/18/2017,litecoin,60.55,0.09712,0.08456,0.89808,0.01736
176,XLM,10/18/2017,stellar,0.03515,0.186828,0.1344,0.81172,0.05384
177,NEO,10/18/2017,neo,29.66,-0.06372,0.02148,0.90828,0.07024
178,EOS,10/18/2017,eos,0.5432,-0.027364,0.0784,0.86568,0.05592
179,XEM,10/18/2017,nem,0.2193,-0.008408,0.00592,0.98344,0.01064
180,BTC,10/19/2017,bitcoin,5698.65,0.100828,0.06308,0.91704,0.01988
181,ETH,10/19/2017,ethereum,307.41,0.045568,0.05412,0.94084,0.00504
182,XRP,10/19/2017,ripple,0.2139,0.158864,0.05676,0.93256,0.01068
183,BCH,10/19/2017,bitcoin cash,329.66,-0.004708,0.01816,0.95896,0.02288
184,ADA,10/19/2017,cardano,0.02701,0.10128,0.120866667,0.8496,0.029533333
185,LTC,10/19/2017,litecoin,59.68,0.022812,0.03992,0.96008,0
186,XLM,10/19/2017,stellar,0.03114,0.203988,0.1402,0.7832,0.0366
187,NEO,10/19/2017,neo,28.81,0.031616,0.01972,0.96808,0.01224
188,EOS,10/19/2017,eos,0.5663,0.05338,0.04904,0.91736,0.0336
189,XEM,10/19/2017,nem,0.2188,-0.032816,0.01984,0.94992,0.03024
190,BTC,10/20/2017,bitcoin,5993.11,0.100504,0.07644,0.87524,0.04828
191,ETH,10/20/2017,ethereum,303.08,0.164128,0.10804,0.89196,0
192,XRP,10/20/2017,ripple,0.2082,0.09146,0.09356,0.87264,0.0338
193,BCH,10/20/2017,bitcoin cash,326.03,0.127588,0.07668,0.90056,0.02276
194,ADA,10/20/2017,cardano,0.0305,0.160708,0.08852,0.88744,0.02404
195,LTC,10/20/2017,litecoin,60.09,0.199308,0.113,0.88188,0.00512
196,XLM,10/20/2017,stellar,0.02656,0.289104,0.16916,0.80536,0.02548
197,NEO,10/20/2017,neo,27.78,0.089628,0.05152,0.94288,0.0056
198,EOS,10/20/2017,eos,0.5395,0.06184,0.03848,0.95304,0.00848
199,XEM,10/20/2017,nem,0.2157,0.008092,0.00564,0.99436,0
200,BTC,10/21/2017,bitcoin,6006.65,-0.001908,0.03872,0.92108,0.0402
201,ETH,10/21/2017,ethereum,299.55,0.02762,0.03668,0.94004,0.02328
202,XRP,10/21/2017,ripple,0.2097,0.199216,0.09852,0.87316,0.02832
203,BCH,10/21/2017,bitcoin cash,322.12,0.05832,0.06016,0.90604,0.03376
204,ADA,10/21/2017,cardano,0.02841,0.131168,0.06736,0.92148,0.01116
205,LTC,10/21/2017,litecoin,58.09,0.057152,0.05132,0.9322,0.01648
206,XLM,10/21/2017,stellar,0.0365,0.149004,0.10628,0.86204,0.03172
207,NEO,10/21/2017,neo,27.12,0.041896,0.03824,0.95332,0.00844
208,EOS,10/21/2017,eos,0.5284,0.110312,0.0638,0.93088,0.00532
209,XEM,10/21/2017,nem,0.2069,-0.02596,0.02868,0.93396,0.03736
210,BTC,10/22/2017,bitcoin,5982.86,0.0098,0.0394,0.93816,0.02244
211,ETH,10/22/2017,ethereum,294.03,0.052556,0.0328,0.96072,0.00652
212,XRP,10/22/2017,ripple,0.2014,0.16986,0.07672,0.91392,0.00932
213,BCH,10/22/2017,bitcoin cash,325.88,0.083408,0.10664,0.84932,0.04408
214,ADA,10/22/2017,cardano,0.0277,0.12986,0.04836,0.95164,0
215,LTC,10/22/2017,litecoin,56.51,0.15982,0.09072,0.90928,0
216,XLM,10/22/2017,stellar,0.03138,0.259132,0.1514,0.81084,0.0378
217,NEO,10/22/2017,neo,28.92,0.078104,0.06528,0.918,0.01672
218,EOS,10/22/2017,eos,0.5192,0.050116,0.0444,0.92824,0.02736
219,XEM,10/22/2017,nem,0.2105,0.039336,0.05616,0.93132,0.01252
220,BTC,10/23/2017,bitcoin,5903.61,0.038348,0.05036,0.92228,0.02736
221,ETH,10/23/2017,ethereum,285.27,0.0749,0.06532,0.9114,0.02328
222,XRP,10/23/2017,ripple,0.1917,0.170328,0.08824,0.89992,0.01184
223,BCH,10/23/2017,bitcoin cash,312.05,0.140288,0.0824,0.90348,0.01412
224,ADA,10/23/2017,cardano,0.0258,0.085864,0.04144,0.94588,0.01268
225,LTC,10/23/2017,litecoin,54.63,0.076744,0.04388,0.9514,0.00472
226,XLM,10/23/2017,stellar,0.03438,0.10288,0.08372,0.8902,0.02608
227,NEO,10/23/2017,neo,27.82,0.02682,0.03384,0.96616,0
228,EOS,10/23/2017,eos,0.4924,0.010564,0.01244,0.97832,0.00924
229,XEM,10/23/2017,nem,0.2015,-0.02368,0,0.98608,0.01392
230,BTC,10/24/2017,bitcoin,5513.08,0.075408,0.0662,0.91432,0.01948
231,ETH,10/24/2017,ethereum,296.5,0.062676,0.03448,0.95944,0.00608
232,XRP,10/24/2017,ripple,0.2038,0.114588,0.06888,0.9192,0.01192
233,BCH,10/24/2017,bitcoin cash,322.28,0.044652,0.03292,0.94476,0.02232
234,ADA,10/24/2017,cardano,0.02701,0.025348,0.0358,0.94228,0.02192
235,LTC,10/24/2017,litecoin,55.56,0.0619,0.07168,0.87424,0.01408
236,XLM,10/24/2017,stellar,0.037,0.292524,0.144,0.81384,0.0422
237,NEO,10/24/2017,neo,29.95,0.073,0.0606,0.90628,0.03312
238,EOS,10/24/2017,eos,0.5176,-0.025836,0.00968,0.97248,0.01784
239,XEM,10/24/2017,nem,0.2105,-0.033852,0.01372,0.96284,0.02344
240,BTC,10/25/2017,bitcoin,5734,0.155944,0.07624,0.90756,0.0162
241,ETH,10/25/2017,ethereum,296.35,0.161404,0.10952,0.87896,0.01148
242,XRP,10/25/2017,ripple,0.2023,0.165452,0.10828,0.87812,0.0136
243,BCH,10/25/2017,bitcoin cash,329.47,0.056236,0.0432,0.93144,0.02536
244,ADA,10/25/2017,cardano,0.02741,0.170024,0.08796,0.9034,0.00868
245,LTC,10/25/2017,litecoin,56.19,0.110312,0.10212,0.88536,0.01248
246,XLM,10/25/2017,stellar,0.03516,0.149508,0.08776,0.88568,0.02652
247,NEO,10/25/2017,neo,28.62,0.107088,0.08436,0.87464,0.04104
248,EOS,10/25/2017,eos,0.5041,0.075104,0.08872,0.86912,0.04212
249,XEM,10/25/2017,nem,0.2039,-0.034136,0,0.97568,0.02432
250,BTC,10/26/2017,bitcoin,5887.61,0.018304,0.05572,0.89128,0.053
251,ETH,10/26/2017,ethereum,295.54,-0.188592,0.09748,0.76472,0.1378
252,XRP,10/26/2017,ripple,0.2019,-0.00212,0.06144,0.8904,0.04816
253,BCH,10/26/2017,bitcoin cash,335.68,0.00606,0.04744,0.89196,0.06056
254,ADA,10/26/2017,cardano,0.02714,0.017516,0.03976,0.91344,0.0468
255,LTC,10/26/2017,litecoin,55.55,0.082248,0.08852,0.90204,0.00944
256,XLM,10/26/2017,stellar,0.0347,0.198228,0.14128,0.81228,0.04644
257,NEO,10/26/2017,neo,28.33,0.096576,0.06004,0.92612,0.0138
258,EOS,10/26/2017,eos,0.5189,0.074432,0.08568,0.87932,0.03504
259,XEM,10/26/2017,nem,0.1988,-0.050872,0,0.98168,0.01832
260,BTC,10/27/2017,bitcoin,5764.56,0.151124,0.09656,0.86152,0.04196
261,ETH,10/27/2017,ethereum,296.36,0.134936,0.09416,0.88436,0.02148
262,XRP,10/27/2017,ripple,0.2001,0.042316,0.05516,0.90656,0.03824
263,BCH,10/27/2017,bitcoin cash,363.84,0.136476,0.09496,0.86484,0.0402
264,ADA,10/27/2017,cardano,0.02646,0.122568,0.06288,0.92328,0.01384
265,LTC,10/27/2017,litecoin,55.02,0.010216,0.05488,0.9222,0.02296
266,XLM,10/27/2017,stellar,0.0341,0.159604,0.07832,0.88196,0.03972
267,NEO,10/27/2017,neo,28.88,0.028268,0.05028,0.93672,0.013
268,EOS,10/27/2017,eos,0.5213,-0.004016,0.03368,0.9178,0.04852
269,XEM,10/27/2017,nem,0.1964,0.023584,0.01764,0.97344,0.00896
270,BTC,10/28/2017,bitcoin,5726.61,0.144288,0.09244,0.88932,0.01824
271,ETH,10/28/2017,ethereum,293.35,0.148752,0.08628,0.88712,0.02668
272,XRP,10/28/2017,ripple,0.1982,0.16646,0.09888,0.8702,0.03088
273,BCH,10/28/2017,bitcoin cash,417.22,0.096,0.10024,0.84444,0.05536
274,ADA,10/28/2017,cardano,0.02588,0.1797,0.08852,0.90268,0.00884
275,LTC,10/28/2017,litecoin,54.22,0.188652,0.11152,0.87616,0.01228
276,XLM,10/28/2017,stellar,0.031,0.192108,0.11876,0.80724,0.034
277,NEO,10/28/2017,neo,27.34,0.0311,0.02388,0.96508,0.011
278,EOS,10/28/2017,eos,0.5339,-0.050464,0.03752,0.874,0.04848
279,XEM,10/28/2017,nem,0.1962,-0.01012,0.0258,0.94032,0.03388
280,BTC,10/29/2017,bitcoin,6147.52,0.088948,0.07036,0.8914,0.03824
281,ETH,10/29/2017,ethereum,304.04,0.073488,0.05144,0.93064,0.01792
282,XRP,10/29/2017,ripple,0.2015,0.054556,0.07016,0.8792,0.05068
283,BCH,10/29/2017,bitcoin cash,451.91,0.06104,0.08508,0.86264,0.05228
284,ADA,10/29/2017,cardano,0.02834,0.1158,0.05668,0.93744,0.00588
285,LTC,10/29/2017,litecoin,56.75,-0.061808,0.05512,0.88032,0.0646
286,XLM,10/29/2017,stellar,0.03021,0.189704,0.11332,0.8612,0.02544
287,NEO,10/29/2017,neo,27.77,0.021568,0.02732,0.926,0.04668
288,EOS,10/29/2017,eos,0.6668,0.065752,0.04192,0.9442,0.01388
289,XEM,10/29/2017,nem,0.2013,-0.039308,0,0.9638,0.0362
