,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
101,ETH,3/9/2017,ethereum,17.71,0.087516,0.07456,0.894,0.03136
102,XRP,3/9/2017,ripple,0.00648,0.115752,0.06508,0.91916,0.01576
103,BCH,3/9/2017,bitcoin cash,0,0.120072,0.0664,0.92144,0.01212
104,ADA,3/9/2017,cardano,0,0.048288,0.026,0.9584,0.01552
105,LTC,3/9/2017,litecoin,3.89,-0.063272,0.0348,0.90956,0.05564
106,XLM,3/9/2017,stellar,0.001769,0.068884,0.07232,0.9052,0.02248
0,BTC,3/9/2017,bitcoin,1191.33,0.030376,0.05732,0.88712,0.05556
1,ETH,3/9/2017,ethereum,17.71,0.087516,0.07456,0.894,0.03136
2,XRP,3/9/2017,ripple,0.00648,0.08234,0.06152,0.91692,0.02156
3,BCH,3/9/2017,bitcoin cash,0,0.120072,0.0664,0.92144,0.01212
4,ADA,3/9/2017,cardano,0,0.048288,0.026,0.9584,0.01552
5,LTC,3/9/2017,litecoin,3.89,-0.063272,0.0348,0.90956,0.05564
6,XLM,3/9/2017,stellar,0.001769,0.068884,0.07232,0.9052,0.02248
7,NEO,3/9/2017,neo,0.1326,-0.003576,0.00996,0.9678,0.02224
8,EOS,3/9/2017,eos,0,0.14178,0.12944,0.82832,0.04224
9,XEM,3/9/2017,nem,0.008878,-0.0592,0,0.97004,0.02996
10,BTC,3/10/2017,bitcoin,1112.39,-0.001476,0.03092,0.94424,0.02484
11,ETH,3/10/2017,ethereum,19.13,0.110228,0.08904,0.88304,0.02792
12,XRP,3/10/2017,ripple,0.00617,0.131404,0.08524,0.8858,0.02896
13,BCH,3/10/2017,bitcoin cash,0,0.003556,0.02536,0.9486,0.02604
14,ADA,3/10/2017,cardano,0,0.01692,0.01096,0.98124,0.00776
15,LTC,3/10/2017,litecoin,3.78,-0.00918,0.03972,0.91704,0.04324
16,XLM,3/10/2017,stellar,0.001402,0.248272,0.13196,0.84536,0.02268
17,NEO,3/10/2017,neo,0.1297,-0.040716,0.02684,0.90964,0.06352
18,EOS,3/10/2017,eos,0,0.197312,0.11004,0.86424,0.02572
19,XEM,3/10/2017,nem,0.008934,0.064676,0.034,0.966,0
20,BTC,3/11/2017,bitcoin,1179.22,-0.045048,0.06636,0.8476,0.08608
21,ETH,3/11/2017,ethereum,21.45,0.145508,0.09408,0.89536,0.01056
22,XRP,3/11/2017,ripple,0.00625,-0.027696,0.02952,0.91388,0.0566
23,BCH,3/11/2017,bitcoin cash,0,0.0503,0.02952,0.9564,0.01408
24,ADA,3/11/2017,cardano,0,-0.079464,0.02096,0.86672,0.11232
25,LTC,3/11/2017,litecoin,3.8,-0.081652,0.02052,0.9258,0.05368
26,XLM,3/11/2017,stellar,0.001786,0.271568,0.1602,0.82344,0.01636
27,NEO,3/11/2017,neo,0.1429,0.022656,0.04176,0.93168,0.0266
28,EOS,3/11/2017,eos,0,0.08918,0.07356,0.90328,0.02316
29,XEM,3/11/2017,nem,0.009786,0.031568,0.02592,0.95364,0.02044
30,BTC,3/12/2017,bitcoin,1225.11,0.061816,0.0924,0.84108,0.06652
31,ETH,3/12/2017,ethereum,23.31,0.103296,0.08148,0.89848,0.02004
32,XRP,3/12/2017,ripple,0.00632,0.013448,0.04704,0.93188,0.02108
33,BCH,3/12/2017,bitcoin cash,0,-0.013572,0.01024,0.97912,0.0106
34,ADA,3/12/2017,cardano,0,-0.005956,0.0232,0.9412,0.03556
35,LTC,3/12/2017,litecoin,3.87,-0.001576,0.052,0.90484,0.04316
36,XLM,3/12/2017,stellar,0.001834,0.291232,0.14128,0.84164,0.01708
37,NEO,3/12/2017,neo,0.1413,-0.006864,0.02032,0.94544,0.03424
38,EOS,3/12/2017,eos,0,0.139124,0.08424,0.90128,0.01448
39,XEM,3/12/2017,nem,0.009873,-0.01184,0,0.99604,0.00396
40,BTC,3/13/2017,bitcoin,1238.19,0.070312,0.07796,0.87224,0.0498
41,ETH,3/13/2017,ethereum,28.45,0.124736,0.08544,0.89104,0.02352
42,XRP,3/13/2017,ripple,0.00644,-0.011604,0.027,0.94468,0.02824
43,BCH,3/13/2017,bitcoin cash,0,0.16004,0.07132,0.91648,0.01212
44,ADA,3/13/2017,cardano,0,0.005884,0.0232,0.96216,0.0146
45,LTC,3/13/2017,litecoin,4.36,0.03212,0.04724,0.93172,0.02104
46,XLM,3/13/2017,stellar,0.001849,0.225452,0.14612,0.83336,0.02052
47,NEO,3/13/2017,neo,0.1387,-0.017132,0.02612,0.9288,0.04508
48,EOS,3/13/2017,eos,0,0.167372,0.08436,0.894,0.02164
49,XEM,3/13/2017,nem,0.01108,-0.012992,0.0192,0.95428,0.02652
50,BTC,3/14/2017,bitcoin,1243.14,-0.003136,0.04968,0.90752,0.0428
51,ETH,3/14/2017,ethereum,28.58,0.05926,0.0614,0.90476,0.03384
52,XRP,3/14/2017,ripple,0.00639,0.04378,0.04668,0.92336,0.02996
53,BCH,3/14/2017,bitcoin cash,0,0.083252,0.0606,0.92024,0.01916
54,ADA,3/14/2017,cardano,0,0.01692,0.01096,0.98124,0.00776
55,LTC,3/14/2017,litecoin,4.17,0.1549,0.1052,0.85792,0.03688
56,XLM,3/14/2017,stellar,0.001911,0.239312,0.153,0.82224,0.02476
57,NEO,3/14/2017,neo,0.1366,0.011744,0.01588,0.97736,0.00676
58,EOS,3/14/2017,eos,0,0.149052,0.12148,0.82204,0.05648
59,XEM,3/14/2017,nem,0.01163,0.008568,0.00928,0.97972,0.011
60,BTC,3/15/2017,bitcoin,1253.43,-0.016376,0.05152,0.87464,0.07384
61,ETH,3/15/2017,ethereum,35.18,0.180512,0.09644,0.8848,0.01876
62,XRP,3/15/2017,ripple,0.00625,0.14206,0.07968,0.90816,0.01212
63,BCH,3/15/2017,bitcoin cash,0,0.001988,0.03328,0.93772,0.02896
64,ADA,3/15/2017,cardano,0,0.027568,0.00792,0.99208,0
65,LTC,3/15/2017,litecoin,4.26,0.0529,0.06584,0.89504,0.03916
66,XLM,3/15/2017,stellar,0.001903,0.276632,0.13932,0.83944,0.02124
67,NEO,3/15/2017,neo,0.1292,0.044016,0.05736,0.9066,0.03604
68,EOS,3/15/2017,eos,0,0.041304,0.02932,0.9602,0.01048
69,XEM,3/15/2017,nem,0.01116,0.024676,0.04624,0.9276,0.02612
70,BTC,3/16/2017,bitcoin,1172.88,0.077204,0.07644,0.8854,0.03816
71,ETH,3/16/2017,ethereum,45.51,0.059136,0.07328,0.89452,0.0322
72,XRP,3/16/2017,ripple,0.0063,0.080784,0.06696,0.887,0.04608
73,BCH,3/16/2017,bitcoin cash,0,0.014192,0.05284,0.89468,0.05252
74,ADA,3/16/2017,cardano,0,0.054496,0.02184,0.97036,0.00776
75,LTC,3/16/2017,litecoin,4.33,0.023624,0.03264,0.94728,0.02008
76,XLM,3/16/2017,stellar,0.001691,0.34986,0.21156,0.77048,0.01796
77,NEO,3/16/2017,neo,0.1317,-0.034584,0.02116,0.93036,0.04848
78,EOS,3/16/2017,eos,0,0.08798,0.0634,0.9288,0.0078
79,XEM,3/16/2017,nem,0.01101,-0.091504,0,0.96156,0.03844
80,BTC,3/17/2017,bitcoin,1071.71,-0.008536,0.05304,0.88772,0.0592
81,ETH,3/17/2017,ethereum,44.48,0.08066,0.057,0.92016,0.0228
82,XRP,3/17/2017,ripple,0.00597,0.009128,0.06944,0.86276,0.06788
83,BCH,3/17/2017,bitcoin cash,0,0.055408,0.05552,0.91272,0.0318
84,ADA,3/17/2017,cardano,0,0.071416,0.0328,0.9516,0.01552
85,LTC,3/17/2017,litecoin,4.2,0.079224,0.06564,0.91128,0.02312
86,XLM,3/17/2017,stellar,0.001768,0.255124,0.1262,0.8484,0.0254
87,NEO,3/17/2017,neo,0.1323,0.090524,0.06296,0.92696,0.01008
88,EOS,3/17/2017,eos,0,0.005728,0.03392,0.91964,0.04644
89,XEM,3/17/2017,nem,0.01133,0.059916,0.02912,0.97088,0
90,BTC,3/18/2017,bitcoin,971.38,0.02726,0.03972,0.92376,0.03648
91,ETH,3/18/2017,ethereum,34,0.080372,0.05616,0.93616,0.00768
92,XRP,3/18/2017,ripple,0.00688,0.085208,0.03636,0.95984,0.0038
93,BCH,3/18/2017,bitcoin cash,0,0.079592,0.03884,0.94624,0.01496
94,ADA,3/18/2017,cardano,0,0.076932,0.04004,0.94436,0.01552
95,LTC,3/18/2017,litecoin,4.05,-0.002724,0.03264,0.9322,0.03516
96,XLM,3/18/2017,stellar,0.001983,0.083244,0.13076,0.81384,0.0554
97,NEO,3/18/2017,neo,0.1615,0.022124,0.0408,0.91424,0.04496
98,EOS,3/18/2017,eos,0,-0.085736,0,0.95488,0.04512
99,XEM,3/18/2017,nem,0.01171,-0.009268,0.01436,0.96988,0.01576
100,BTC,3/19/2017,bitcoin,1022.6,0.082316,0.04992,0.91688,0.0332
101,ETH,3/19/2017,ethereum,43.12,0.098528,0.06044,0.9136,0.02596
102,XRP,3/19/2017,ripple,0.00669,0.002796,0.02744,0.94468,0.02792
103,BCH,3/19/2017,bitcoin cash,0,,,,
104,ADA,3/19/2017,cardano,0,-0.01184,0,0.98308,0.01692
105,LTC,3/19/2017,litecoin,3.98,0.043112,0.06628,0.90032,0.0334
106,XLM,3/19/2017,stellar,0.001701,0.185824,0.15188,0.77956,0.06852
107,NEO,3/19/2017,neo,0.1565,0.004448,0.01192,0.97744,0.01064
108,EOS,3/19/2017,eos,0,0.052296,0.035,0.9484,0.01664
109,XEM,3/19/2017,nem,0.01532,-0.01184,0,0.9962,0.0038
110,BTC,3/20/2017,bitcoin,1047.51,0.034488,0.05448,0.89552,0.05
111,ETH,3/20/2017,ethereum,42.51,0.126536,0.10108,0.86164,0.03728
112,XRP,3/20/2017,ripple,0.0069,-0.039804,0.04852,0.8872,0.06432
113,BCH,3/20/2017,bitcoin cash,0,0.3818,0.14,0.86,0
114,ADA,3/20/2017,cardano,0,0.009316,0.025,0.94692,0.02804
115,LTC,3/20/2017,litecoin,4.12,0.04196,0.05168,0.91576,0.03256
116,XLM,3/20/2017,stellar,0.001952,0.359204,0.17424,0.82576,0
117,NEO,3/20/2017,neo,0.1614,-0.00328,0.05744,0.91784,0.02472
118,EOS,3/20/2017,eos,0,0.015256,0.03608,0.9376,0.02632
119,XEM,3/20/2017,nem,0.01418,-0.033916,0.01776,0.95848,0.02376
120,BTC,3/21/2017,bitcoin,1121.29,0.008816,0.06828,0.86496,0.0668
121,ETH,3/21/2017,ethereum,42.67,0.125564,0.08376,0.88984,0.0264
122,XRP,3/21/2017,ripple,0.00682,0.050732,0.06468,0.91272,0.0226
123,BCH,3/21/2017,bitcoin cash,0,0.4779,0.164,0.836,0
124,ADA,3/21/2017,cardano,0,0.037792,0.04812,0.926,0.0258
125,LTC,3/21/2017,litecoin,4.09,0.050344,0.05212,0.92544,0.02244
126,XLM,3/21/2017,stellar,0.0021,0.13748,0.13116,0.8236,0.04524
127,NEO,3/21/2017,neo,0.157,0.027952,0.02992,0.95504,0.01504
128,EOS,3/21/2017,eos,0,0.006136,0.02568,0.94968,0.02464
129,XEM,3/21/2017,nem,0.01581,-0.010616,0.01776,0.96308,0.01916
130,BTC,3/22/2017,bitcoin,1044.72,0.087792,0.06284,0.911,0.02616
131,ETH,3/22/2017,ethereum,41.65,0.048916,0.05204,0.8966,0.0514
132,XRP,3/22/2017,ripple,0.00719,0.15938,0.07148,0.92456,0.00396
133,BCH,3/22/2017,bitcoin cash,0,0.3182,0.187,0.813,0
134,ADA,3/22/2017,cardano,0,0.06064,0.05992,0.9202,0.01984
135,LTC,3/22/2017,litecoin,3.98,0.044976,0.07348,0.89196,0.03456
136,XLM,3/22/2017,stellar,0.00188,0.28954,0.15796,0.80972,0.03232
137,NEO,3/22/2017,neo,0.1661,0.044992,0.04972,0.8916,0.01872
138,EOS,3/22/2017,eos,0,0.03848,0.0492,0.91304,0.03776
139,XEM,3/22/2017,nem,0.01617,-0.020252,0.00728,0.96888,0.02384
140,BTC,3/23/2017,bitcoin,1035.03,0.041952,0.05404,0.90848,0.03748
141,ETH,3/23/2017,ethereum,43.2,0.061792,0.06808,0.88936,0.0426
142,XRP,3/23/2017,ripple,0.011,0.050628,0.05728,0.90868,0.034
143,BCH,3/23/2017,bitcoin cash,0,0.2023,0.091,0.909,0
144,ADA,3/23/2017,cardano,0,0.036704,0.03716,0.96284,0
145,LTC,3/23/2017,litecoin,4.02,0.253144,0.12832,0.85536,0.01632
146,XLM,3/23/2017,stellar,0.0022,0.271636,0.1314,0.85168,0.01696
147,NEO,3/23/2017,neo,0.16,0.007988,0.0332,0.88844,0.03836
148,EOS,3/23/2017,eos,0,0.094808,0.09444,0.87464,0.03088
149,XEM,3/23/2017,nem,0.01484,0.031572,0.02192,0.96704,0.01104
150,BTC,3/24/2017,bitcoin,939.7,0.140032,0.09656,0.8814,0.022
151,ETH,3/24/2017,ethereum,53.19,0.125088,0.07632,0.90276,0.02092
152,XRP,3/24/2017,ripple,0.01062,0.06106,0.06368,0.8988,0.03752
153,BCH,3/24/2017,bitcoin cash,0,0.413066667,0.165333333,0.834666667,0
154,ADA,3/24/2017,cardano,0,-0.066268,0.0378,0.84964,0.07252
155,LTC,3/24/2017,litecoin,4.18,0.154768,0.09628,0.88364,0.02008
156,XLM,3/24/2017,stellar,0.00195,0.23508,0.12672,0.84456,0.02868
157,NEO,3/24/2017,neo,0.166,-0.039308,0.01736,0.95052,0.03212
158,EOS,3/24/2017,eos,0,0.0314,0.05296,0.91556,0.03152
159,XEM,3/24/2017,nem,0.0139,-0.01184,0,0.99216,0.00784
160,BTC,3/25/2017,bitcoin,966.3,0.23312,0.14552,0.83356,0.02088
161,ETH,3/25/2017,ethereum,50.62,0.032884,0.06988,0.8918,0.03832
162,XRP,3/25/2017,ripple,0.00888,0.061992,0.07416,0.86032,0.06552
163,BCH,3/25/2017,bitcoin cash,0,0.2768,0.1286,0.8714,0
164,ADA,3/25/2017,cardano,0,0.00668,0.04664,0.89232,0.061
165,LTC,3/25/2017,litecoin,4.13,0.011284,0.0608,0.89748,0.04168
166,XLM,3/25/2017,stellar,0.002,0.227664,0.12416,0.84964,0.0262
167,NEO,3/25/2017,neo,0.1672,0.100716,0.06324,0.92076,0.01604
168,EOS,3/25/2017,eos,0,0.007392,0.03648,0.92056,0.04296
169,XEM,3/25/2017,nem,0.01263,-0.011544,0.01048,0.9664,0.02312
170,BTC,3/26/2017,bitcoin,969.44,0.143328,0.0812,0.89892,0.01992
171,ETH,3/26/2017,ethereum,50.63,0.10122,0.06344,0.91608,0.02048
172,XRP,3/26/2017,ripple,0.00937,0.035848,0.06464,0.90612,0.02924
173,BCH,3/26/2017,bitcoin cash,0,,,,
174,ADA,3/26/2017,cardano,0,0.017036,0.03988,0.9384,0.02168
175,LTC,3/26/2017,litecoin,4.1,0.055904,0.0492,0.92656,0.02424
176,XLM,3/26/2017,stellar,0.001991,0.145816,0.09068,0.89464,0.01468
177,NEO,3/26/2017,neo,0.1567,0.057652,0.04292,0.95708,0
178,EOS,3/26/2017,eos,0,0.066364,0.04376,0.94256,0.01364
179,XEM,3/26/2017,nem,0.0135,-0.022032,0.01168,0.95036,0.03796
180,BTC,3/27/2017,bitcoin,1045.14,-0.031992,0.0292,0.92596,0.0448
181,ETH,3/27/2017,ethereum,49.06,0.056376,0.03864,0.93936,0.022
182,XRP,3/27/2017,ripple,0.00943,0.079396,0.06516,0.90904,0.02584
183,BCH,3/27/2017,bitcoin cash,0,,,,
184,ADA,3/27/2017,cardano,0,0.012552,0.023,0.9294,0.04752
185,LTC,3/27/2017,litecoin,4.1,0.061088,0.09432,0.86472,0.04092
186,XLM,3/27/2017,stellar,0.00187,0.089444,0.09148,0.8562,0.05236
187,NEO,3/27/2017,neo,0.1813,-0.005044,0.01924,0.95148,0.02928
188,EOS,3/27/2017,eos,0,0.082816,0.06948,0.89356,0.03696
189,XEM,3/27/2017,nem,0.01319,0.015868,0.02112,0.96708,0.01184
190,BTC,3/28/2017,bitcoin,1044.42,0.056388,0.05956,0.90616,0.03428
191,ETH,3/28/2017,ethereum,50.25,0.155112,0.09948,0.86728,0.03324
192,XRP,3/28/2017,ripple,0.00955,0.106512,0.05812,0.9362,0.00568
193,BCH,3/28/2017,bitcoin cash,0,0.347944,0.14412,0.82984,0.02604
194,ADA,3/28/2017,cardano,0,0.058112,0.05248,0.93548,0.01196
195,LTC,3/28/2017,litecoin,4.2,0.077424,0.06868,0.91124,0.02008
196,XLM,3/28/2017,stellar,0.002095,0.18078,0.10968,0.8676,0.02272
197,NEO,3/28/2017,neo,0.2211,0.03344,0.05816,0.92024,0.0216
198,EOS,3/28/2017,eos,0,0.02584,0.04228,0.93996,0.01776
199,XEM,3/28/2017,nem,0.01357,-0.04054,0.00976,0.96952,0.02072
200,BTC,3/29/2017,bitcoin,1041.9,-0.0002,0.03332,0.93968,0.027
201,ETH,3/29/2017,ethereum,53.07,0.182532,0.09,0.9016,0.0084
202,XRP,3/29/2017,ripple,0.01015,0.037708,0.07508,0.88176,0.04316
203,BCH,3/29/2017,bitcoin cash,0,0.228724,0.11516,0.85496,0.02992
204,ADA,3/29/2017,cardano,0,0.00652,0.02036,0.9288,0.0508
205,LTC,3/29/2017,litecoin,4.32,0.015284,0.047,0.9162,0.0368
206,XLM,3/29/2017,stellar,0.001917,0.24634,0.12584,0.85196,0.0222
207,NEO,3/29/2017,neo,0.216,0.065164,0.03392,0.96132,0.00476
208,EOS,3/29/2017,eos,0,0.148332,0.13444,0.8076,0.05792
209,XEM,3/29/2017,nem,0.0149,-0.001384,0.0082,0.97932,0.01248
210,BTC,3/30/2017,bitcoin,1037.91,0.084064,0.12312,0.8268,0.05008
211,ETH,3/30/2017,ethereum,51.91,0.246648,0.1142,0.87112,0.01468
212,XRP,3/30/2017,ripple,0.01383,0.092444,0.09444,0.8562,0.04932
213,BCH,3/30/2017,bitcoin cash,0,0.249432,0.132,0.82472,0.04324
214,ADA,3/30/2017,cardano,0,0.07568,0.03476,0.95544,0.00976
215,LTC,3/30/2017,litecoin,7.5,0.150156,0.10808,0.86276,0.02916
216,XLM,3/30/2017,stellar,0.0023,0.15844,0.10112,0.87064,0.02824
217,NEO,3/30/2017,neo,0.2106,0.036392,0.02708,0.963,0.00988
218,EOS,3/30/2017,eos,0,0.123564,0.11812,0.84448,0.0374
219,XEM,3/30/2017,nem,0.01424,-0.052352,0.0042,0.966,0.0298
220,BTC,3/31/2017,bitcoin,1079.11,-0.085896,0.04084,0.87628,0.08288
221,ETH,3/31/2017,ethereum,49.91,0.073716,0.05136,0.93332,0.01528
222,XRP,3/31/2017,ripple,0.0214,-0.011116,0.0396,0.92556,0.03484
223,BCH,3/31/2017,bitcoin cash,0,0.078892,0.0794,0.85076,0.06984
224,ADA,3/31/2017,cardano,0,0.122476,0.073,0.9114,0.01552
225,LTC,3/31/2017,litecoin,7.1,0.085824,0.05252,0.92992,0.01756
226,XLM,3/31/2017,stellar,0.002282,0.154696,0.07532,0.901,0.02372
227,NEO,3/31/2017,neo,0.2093,0.057508,0.0276,0.96476,0.00768
228,EOS,3/31/2017,eos,0,0.000284,0.05724,0.88468,0.05808
229,XEM,3/31/2017,nem,0.01501,-0.047568,0.00212,0.97028,0.0276
