,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
76,XLM,1/8/2017,stellar,0.002353,0.091656,0.10128,0.84208,0.05664
77,NEO,1/8/2017,neo,0.1312,0.152736,0.11376,0.88624,0
78,EOS,1/8/2017,eos,0,0.021956,0.02324,0.94568,0.03108
79,XEM,1/8/2017,nem,0.00339,-0.019756,0,0.99604,0.00396
80,BTC,1/9/2017,bitcoin,899.78,-0.03426,0.05072,0.87916,0.0702
81,ETH,1/9/2017,ethereum,10.2,0.206364,0.10268,0.89732,0
82,XRP,1/9/2017,ripple,0.006175,0.17526,0.08888,0.9072,0.00392
83,BCH,1/9/2017,bitcoin cash,0,-0.262048,0.04824,0.78192,0.16984
84,ADA,1/9/2017,cardano,0,-0.011008,0.00868,0.97932,0.012
85,LTC,1/9/2017,litecoin,4.25,0.20032,0.12068,0.8702,0.00912
86,XLM,1/9/2017,stellar,0.002339,0.061644,0.082,0.87168,0.04632
87,NEO,1/9/2017,neo,0.1215,0.061224,0.054,0.92352,0.02244
88,EOS,1/9/2017,eos,0,0.086568,0.05336,0.9358,0.0108
89,XEM,1/9/2017,nem,0.00359,-0.013108,0.00592,0.98144,0.01264
90,BTC,1/10/2017,bitcoin,904.37,0.16064,0.1138,0.87656,0.0096
91,ETH,1/10/2017,ethereum,10.55,0.064532,0.05036,0.93596,0.01364
92,XRP,1/10/2017,ripple,0.006815,0.0945,0.0704,0.9082,0.0214
93,BCH,1/10/2017,bitcoin cash,0,-0.118864,0.05488,0.8438,0.1014
94,ADA,1/10/2017,cardano,0,-0.024996,0,0.97976,0.02024
95,LTC,1/10/2017,litecoin,4.47,0.151752,0.08232,0.89896,0.01872
96,XLM,1/10/2017,stellar,0.00229,0.100792,0.09428,0.84004,0.06568
97,NEO,1/10/2017,neo,0.1259,0.00664,0.03664,0.89816,0.02524
98,EOS,1/10/2017,eos,0,0.121628,0.0728,0.87344,0.01376
99,XEM,1/10/2017,nem,0.003583,-0.015588,0.0106,0.98176,0.00764
100,BTC,1/11/2017,bitcoin,785.43,0.056328,0.09184,0.83736,0.0708
101,ETH,1/11/2017,ethereum,9.83,0.219956,0.10516,0.89484,0
102,XRP,1/11/2017,ripple,0.006543,0.044084,0.03584,0.9546,0.00956
103,BCH,1/11/2017,bitcoin cash,0,-0.021596,0,0.99352,0.00648
104,ADA,1/11/2017,cardano,0,-0.000852,0.01556,0.95636,0.02808
105,LTC,1/11/2017,litecoin,3.84,0.065812,0.04688,0.93592,0.0172
106,XLM,1/11/2017,stellar,0.002081,0.274008,0.13336,0.8478,0.01884
107,NEO,1/11/2017,neo,0.1133,0.02144,0.01828,0.98172,0
108,EOS,1/11/2017,eos,0,-0.029864,0,0.98664,0.01336
109,XEM,1/11/2017,nem,0.003366,0.021716,0.01724,0.97132,0.01144
110,BTC,1/12/2017,bitcoin,810.11,0.09308,0.08664,0.8676,0.04576
111,ETH,1/12/2017,ethereum,9.81,0.071832,0.04884,0.93472,0.01644
112,XRP,1/12/2017,ripple,0.006359,-0.000728,0.05032,0.89276,0.05696
113,BCH,1/12/2017,bitcoin cash,0,-0.003848,0.03532,0.93072,0.034
114,ADA,1/12/2017,cardano,0,0.051456,0.02748,0.95692,0.01552
115,LTC,1/12/2017,litecoin,3.94,0.206564,0.11196,0.866,0.02204
116,XLM,1/12/2017,stellar,0.002488,0.250028,0.12188,0.86236,0.01584
117,NEO,1/12/2017,neo,0.1272,0.039016,0.04608,0.93048,0.0234
118,EOS,1/12/2017,eos,0,0.081192,0.06584,0.91504,0.01908
119,XEM,1/12/2017,nem,0.003549,0.003424,0.03368,0.95124,0.01508
120,BTC,1/13/2017,bitcoin,824.83,0.0337,0.08156,0.86564,0.05284
121,ETH,1/13/2017,ethereum,9.78,0.2176,0.1046,0.88876,0.00664
122,XRP,1/13/2017,ripple,0.006681,0.08574,0.0482,0.92488,0.02692
123,BCH,1/13/2017,bitcoin cash,0,0.060692,0.02176,0.97824,0
124,ADA,1/13/2017,cardano,0,-0.005376,0.01096,0.97064,0.01836
125,LTC,1/13/2017,litecoin,3.86,0.297824,0.13672,0.86328,0
126,XLM,1/13/2017,stellar,0.002395,0.1173,0.08808,0.87564,0.03628
127,NEO,1/13/2017,neo,0.1317,0.14958,0.0758,0.90384,0.02036
128,EOS,1/13/2017,eos,0,0.050388,0.06504,0.88664,0.04828
129,XEM,1/13/2017,nem,0.003597,-0.070344,0.01728,0.94836,0.03436
130,BTC,1/14/2017,bitcoin,819.63,0.084776,0.07716,0.8788,0.044
131,ETH,1/14/2017,ethereum,9.78,-0.188676,0.00924,0.79124,0.19952
132,XRP,1/14/2017,ripple,0.00686,-0.018116,0.02572,0.93536,0.03892
133,BCH,1/14/2017,bitcoin cash,0,0.161672,0.0846,0.89664,0.01876
134,ADA,1/14/2017,cardano,0,0,0,1,0
135,LTC,1/14/2017,litecoin,3.89,0.270244,0.1214,0.8786,0
136,XLM,1/14/2017,stellar,0.002507,0.28438,0.1296,0.86196,0.00844
137,NEO,1/14/2017,neo,0.1253,-0.019984,0.01536,0.96444,0.02016
138,EOS,1/14/2017,eos,0,0.0335,0.05856,0.9038,0.03764
139,XEM,1/14/2017,nem,0.003738,0.035988,0.02772,0.96932,0.00296
140,BTC,1/15/2017,bitcoin,821.17,0.12262,0.08748,0.88124,0.03128
141,ETH,1/15/2017,ethereum,9.88,0.229172,0.10784,0.8862,0.00596
142,XRP,1/15/2017,ripple,0.006828,0.139848,0.06644,0.92588,0.00764
143,BCH,1/15/2017,bitcoin cash,0,0.041308,0.0808,0.84908,0.07012
144,ADA,1/15/2017,cardano,0,0.058296,0.04188,0.94252,0.01552
145,LTC,1/15/2017,litecoin,3.85,0.08068,0.05048,0.94508,0.00448
146,XLM,1/15/2017,stellar,0.002427,0.173148,0.105,0.86968,0.02536
147,NEO,1/15/2017,neo,0.1247,0.024716,0.03436,0.90108,0.02452
148,EOS,1/15/2017,eos,0,-0.03606,0.01536,0.92356,0.06108
149,XEM,1/15/2017,nem,0.003752,-0.034136,0.00776,0.96456,0.02768
150,BTC,1/16/2017,bitcoin,827.34,0.152928,0.0866,0.9134,0
151,ETH,1/16/2017,ethereum,9.59,0.079388,0.07248,0.8782,0.04932
152,XRP,1/16/2017,ripple,0.00677,-0.051908,0.00492,0.96308,0.032
153,BCH,1/16/2017,bitcoin cash,0,-0.004016,0.00584,0.98768,0.00648
154,ADA,1/16/2017,cardano,0,-0.01438,0,0.99556,0.00444
155,LTC,1/16/2017,litecoin,3.82,0.223992,0.10912,0.88456,0.00632
156,XLM,1/16/2017,stellar,0.002339,0.146996,0.13068,0.81936,0.04996
157,NEO,1/16/2017,neo,0.1187,0.029844,0.0328,0.94744,0.01976
158,EOS,1/16/2017,eos,0,0.310808,0.18756,0.7878,0.02464
159,XEM,1/16/2017,nem,0.003672,0.010504,0.01916,0.96848,0.01236
160,BTC,1/17/2017,bitcoin,899.66,0.219324,0.12308,0.8642,0.01272
161,ETH,1/17/2017,ethereum,10.14,0.120292,0.10024,0.86596,0.0338
162,XRP,1/17/2017,ripple,0.00683,0.126508,0.06444,0.92296,0.01256
163,BCH,1/17/2017,bitcoin cash,0,0.091916,0.06772,0.91132,0.02096
164,ADA,1/17/2017,cardano,0,0.05076,0.03288,0.94372,0.02328
165,LTC,1/17/2017,litecoin,3.89,0.127168,0.05988,0.9306,0.00948
166,XLM,1/17/2017,stellar,0.002511,0.152712,0.11008,0.83392,0.056
167,NEO,1/17/2017,neo,0.1152,0.035588,0.05656,0.92712,0.01628
168,EOS,1/17/2017,eos,0,0.123368,0.09456,0.86088,0.04456
169,XEM,1/17/2017,nem,0.003582,0.034856,0.02104,0.97548,0.00348
170,BTC,1/18/2017,bitcoin,872.03,-0.065816,0.0394,0.8918,0.0688
171,ETH,1/18/2017,ethereum,10.19,0.121188,0.06544,0.93456,0
172,XRP,1/18/2017,ripple,0.0068,0.079868,0.054,0.9136,0.03236
173,BCH,1/18/2017,bitcoin cash,0,0.148656,0.1014,0.88288,0.01572
174,ADA,1/18/2017,cardano,0,0.074524,0.0408,0.9514,0.00776
175,LTC,1/18/2017,litecoin,3.8,0.185796,0.0902,0.9098,0
176,XLM,1/18/2017,stellar,0.00245,0.212068,0.0932,0.86404,0.04272
177,NEO,1/18/2017,neo,0.1189,-0.020268,0.02648,0.93328,0.04024
178,EOS,1/18/2017,eos,0,-0.024832,0.08244,0.85492,0.06264
179,XEM,1/18/2017,nem,0.003532,-0.037268,0.01188,0.94844,0.03964
180,BTC,1/19/2017,bitcoin,895.21,0.046584,0.06412,0.90168,0.0342
181,ETH,1/19/2017,ethereum,10.43,0.140436,0.09296,0.86876,0.03824
182,XRP,1/19/2017,ripple,0.00684,0.20448,0.24188,0.73016,0.02796
183,BCH,1/19/2017,bitcoin cash,0,0.104,0.06116,0.92564,0.0132
184,ADA,1/19/2017,cardano,0,0.022296,0.00668,0.99332,0
185,LTC,1/19/2017,litecoin,3.82,0.026956,0.00984,0.99016,0
186,XLM,1/19/2017,stellar,0.002351,0.12926,0.11512,0.83436,0.05056
187,NEO,1/19/2017,neo,0.1192,0.065112,0.04168,0.932,0.02628
188,EOS,1/19/2017,eos,0,0.116804,0.081,0.90288,0.01612
189,XEM,1/19/2017,nem,0.003626,-0.045976,0,0.9826,0.0174
190,BTC,1/20/2017,bitcoin,892.91,0.121232,0.0586,0.9414,0
191,ETH,1/20/2017,ethereum,10.6,0.13506,0.06632,0.9282,0.00548
192,XRP,1/20/2017,ripple,0.0066,0.13286,0.06912,0.93088,0
193,BCH,1/20/2017,bitcoin cash,0,0.148188,0.1034,0.88228,0.01432
194,ADA,1/20/2017,cardano,0,0.028736,0.01264,0.98736,0
195,LTC,1/20/2017,litecoin,3.84,0.139524,0.06752,0.92756,0.00492
196,XLM,1/20/2017,stellar,0.002322,0.275276,0.16184,0.81336,0.02476
197,NEO,1/20/2017,neo,0.1302,-0.011768,0.0308,0.926,0.0432
198,EOS,1/20/2017,eos,0,0.08104,0.04372,0.94236,0.01392
199,XEM,1/20/2017,nem,0.003616,0.014692,0.01552,0.98084,0.00364
200,BTC,1/21/2017,bitcoin,919.84,0.03978,0.05172,0.92144,0.02684
201,ETH,1/21/2017,ethereum,10.91,0.132676,0.08788,0.88952,0.02264
202,XRP,1/21/2017,ripple,0.00684,0.014264,0.02616,0.94528,0.02856
203,BCH,1/21/2017,bitcoin cash,0,0.064788,0.038,0.94868,0.01332
204,ADA,1/21/2017,cardano,0,0.01692,0.01096,0.98124,0.00776
205,LTC,1/21/2017,litecoin,3.85,0.155708,0.07376,0.92624,0
206,XLM,1/21/2017,stellar,0.00224,0.289572,0.1782,0.78988,0.03196
207,NEO,1/21/2017,neo,0.1208,-0.026472,0.041,0.8978,0.0612
208,EOS,1/21/2017,eos,0,-0.036004,0.01152,0.95236,0.03612
209,XEM,1/21/2017,nem,0.00368,-0.012084,0.0064,0.97752,0.01608
210,BTC,1/22/2017,bitcoin,918.84,0.167144,0.085,0.89864,0.01636
211,ETH,1/22/2017,ethereum,10.71,0.27756,0.12784,0.8566,0.01556
212,XRP,1/22/2017,ripple,0.006723,0.019088,0.04812,0.9122,0.03968
213,BCH,1/22/2017,bitcoin cash,0,0.099392,0.07052,0.9136,0.01584
214,ADA,1/22/2017,cardano,0,-0.025044,0.00596,0.9566,0.03744
215,LTC,1/22/2017,litecoin,3.81,0.157928,0.09096,0.90904,0
216,XLM,1/22/2017,stellar,0.002286,0.11502,0.09488,0.86484,0.04028
217,NEO,1/22/2017,neo,0.1149,-0.017104,0.01716,0.9706,0.01224
218,EOS,1/22/2017,eos,0,-0.019376,0.03032,0.9378,0.03192
219,XEM,1/22/2017,nem,0.003731,0,0,1,0
220,BTC,1/23/2017,bitcoin,921.46,0.165176,0.088,0.90512,0.00688
221,ETH,1/23/2017,ethereum,10.78,0.1639,0.11808,0.84192,0.04
222,XRP,1/23/2017,ripple,0.00669,0.159656,0.07224,0.91084,0.01692
223,BCH,1/23/2017,bitcoin cash,0,0.094916,0.03476,0.9618,0.0034
224,ADA,1/23/2017,cardano,0,0.005624,0.0032,0.9944,0.0024
225,LTC,1/23/2017,litecoin,3.82,0.142932,0.07804,0.9,0.022
226,XLM,1/23/2017,stellar,0.002302,0.11138,0.07412,0.91072,0.01516
227,NEO,1/23/2017,neo,0.1198,0.037716,0.06288,0.8934,0.04372
228,EOS,1/23/2017,eos,0,-0.006656,0.06256,0.9006,0.03684
229,XEM,1/23/2017,nem,0.003678,0.005336,0.01452,0.97692,0.00856
230,BTC,1/24/2017,bitcoin,893.75,-0.055344,0.01944,0.94088,0.03968
231,ETH,1/24/2017,ethereum,10.51,0.006124,0.00696,0.98736,0.00568
232,XRP,1/24/2017,ripple,0.0065,0.00682,0.03648,0.93628,0.02724
233,BCH,1/24/2017,bitcoin cash,0,0.042892,0.03964,0.94,0.02036
234,ADA,1/24/2017,cardano,0,0.070092,0.03592,0.95628,0.00776
235,LTC,1/24/2017,litecoin,3.75,0.141148,0.07952,0.90912,0.01136
236,XLM,1/24/2017,stellar,0.002212,0.162172,0.07732,0.89848,0.0242
237,NEO,1/24/2017,neo,0.1205,0.037764,0.03464,0.93996,0.0254
238,EOS,1/24/2017,eos,0,0.010108,0.03972,0.90568,0.05464
239,XEM,1/24/2017,nem,0.003791,-0.022864,0.01776,0.957,0.02524
240,BTC,1/25/2017,bitcoin,894.41,0.03788,0.04152,0.92852,0.02996
241,ETH,1/25/2017,ethereum,10.51,0.22266,0.1142,0.8804,0.0054
242,XRP,1/25/2017,ripple,0.00649,0.086224,0.05548,0.93048,0.01408
243,BCH,1/25/2017,bitcoin cash,0,0.080828,0.04648,0.93656,0.01692
244,ADA,1/25/2017,cardano,0,0.00012,0.01956,0.92964,0.05076
245,LTC,1/25/2017,litecoin,3.66,0.143664,0.07012,0.91896,0.01092
246,XLM,1/25/2017,stellar,0.002117,0.235168,0.12044,0.83564,0.04392
247,NEO,1/25/2017,neo,0.1238,0.023688,0.02172,0.96924,0.00904
248,EOS,1/25/2017,eos,0,-0.050944,0.04564,0.90112,0.05324
249,XEM,1/25/2017,nem,0.004661,0.079092,0.04196,0.93572,0.02232
250,BTC,1/26/2017,bitcoin,915.56,0.011048,0.0368,0.91228,0.05092
251,ETH,1/26/2017,ethereum,10.65,0.203364,0.11848,0.86724,0.01428
252,XRP,1/26/2017,ripple,0.0063,-0.00014,0.04396,0.90572,0.05032
253,BCH,1/26/2017,bitcoin cash,0,-0.019848,0.0388,0.91936,0.04184
254,ADA,1/26/2017,cardano,0,0.01692,0.01096,0.98124,0.00776
255,LTC,1/26/2017,litecoin,3.81,0.183064,0.075,0.925,0
256,XLM,1/26/2017,stellar,0.002091,0.313272,0.15684,0.823,0.0202
257,NEO,1/26/2017,neo,0.1323,0.066752,0.06644,0.9018,0.0318
258,EOS,1/26/2017,eos,0,0.015032,0.037,0.91648,0.04656
259,XEM,1/26/2017,nem,0.005337,-0.052992,0.00712,0.95252,0.04036
260,BTC,1/27/2017,bitcoin,918.01,0.027272,0.06472,0.88312,0.05212
261,ETH,1/27/2017,ethereum,10.51,0.15896,0.10568,0.86972,0.0246
262,XRP,1/27/2017,ripple,0.00636,0.202576,0.09844,0.8958,0.00576
263,BCH,1/27/2017,bitcoin cash,0,0.01224,0.13392,0.74112,0.125
264,ADA,1/27/2017,cardano,0,-0.0217,0.01544,0.9496,0.03492
265,LTC,1/27/2017,litecoin,3.85,0.18864,0.08524,0.90896,0.0058
266,XLM,1/27/2017,stellar,0.002203,0.28738,0.17708,0.78988,0.03308
267,NEO,1/27/2017,neo,0.1314,0.040744,0.03644,0.95488,0.00864
268,EOS,1/27/2017,eos,0,0.042124,0.04248,0.89872,0.0188
269,XEM,1/27/2017,nem,0.004996,0.07518,0.05728,0.9366,0.00612
270,BTC,1/28/2017,bitcoin,918.51,-0.014296,0.06644,0.85564,0.07796
271,ETH,1/28/2017,ethereum,10.54,0.1708,0.08044,0.90728,0.01228
272,XRP,1/28/2017,ripple,0.006294,0.005764,0.04292,0.91364,0.0434
273,BCH,1/28/2017,bitcoin cash,0,-0.13264,0.00224,0.93568,0.06212
274,ADA,1/28/2017,cardano,0,-0.015424,0.05696,0.8854,0.05756
275,LTC,1/28/2017,litecoin,3.84,0.16496,0.09744,0.87012,0.03244
276,XLM,1/28/2017,stellar,0.002152,0.083896,0.0826,0.87984,0.03756
277,NEO,1/28/2017,neo,0.1341,0.069192,0.03456,0.94796,0.01752
278,EOS,1/28/2017,eos,0,-0.063604,0.05552,0.85704,0.08748
279,XEM,1/28/2017,nem,0.004778,-0.008988,0.01428,0.96768,0.01804
280,BTC,1/29/2017,bitcoin,914.55,0.03092,0.04016,0.93332,0.02652
281,ETH,1/29/2017,ethereum,10.47,0.096864,0.0782,0.89436,0.0274
282,XRP,1/29/2017,ripple,0.006357,-0.03292,0.07424,0.84616,0.07968
283,BCH,1/29/2017,bitcoin cash,0,-0.022764,0.03768,0.91132,0.051
284,ADA,1/29/2017,cardano,0,0.036752,0.03296,0.94728,0.01972
285,LTC,1/29/2017,litecoin,3.82,0.206352,0.12684,0.84596,0.0272
286,XLM,1/29/2017,stellar,0.002213,0.055432,0.09128,0.8478,0.06096
287,NEO,1/29/2017,neo,0.1381,0.005816,0.0526,0.92444,0.02296
288,EOS,1/29/2017,eos,0,-0.026652,0.09256,0.8348,0.07268
289,XEM,1/29/2017,nem,0.005077,0.034836,0.02168,0.97172,0.0066
290,BTC,1/30/2017,bitcoin,920.73,0.141304,0.11156,0.85548,0.033
291,ETH,1/30/2017,ethereum,10.62,0.077128,0.04576,0.93728,0.01696
292,XRP,1/30/2017,ripple,0.006364,0.052404,0.04092,0.95116,0.00792
293,BCH,1/30/2017,bitcoin cash,0,-0.03658,0.0252,0.93176,0.04304
294,ADA,1/30/2017,cardano,0,0.05274,0.0236,0.97412,0.00228
295,LTC,1/30/2017,litecoin,3.99,-0.022452,0.03244,0.91632,0.05124
296,XLM,1/30/2017,stellar,0.00245,0.22266,0.11488,0.87092,0.0142
297,NEO,1/30/2017,neo,0.1518,0.107848,0.10192,0.85276,0.04528
298,EOS,1/30/2017,eos,0,0.134304,0.08848,0.86468,0.0468
299,XEM,1/30/2017,nem,0.005247,0.028828,0.02592,0.96104,0.01304
300,BTC,1/31/2017,bitcoin,965.49,0.081448,0.06224,0.9052,0.03256
301,ETH,1/31/2017,ethereum,10.71,0.138808,0.06412,0.9224,0.01348
302,XRP,1/31/2017,ripple,0.00641,0.158944,0.11016,0.86696,0.02288
303,BCH,1/31/2017,bitcoin cash,0,0.0372,0.03096,0.949,0.02004
304,ADA,1/31/2017,cardano,0,0.021088,0.03568,0.92668,0.03756
305,LTC,1/31/2017,litecoin,4.02,-0.023784,0.02728,0.90536,0.06736
306,XLM,1/31/2017,stellar,0.002409,0.112004,0.10748,0.83768,0.0548
307,NEO,1/31/2017,neo,0.1458,-0.102048,0.01984,0.9178,0.06236
308,EOS,1/31/2017,eos,0,0.025716,0.06064,0.8834,0.05604
309,XEM,1/31/2017,nem,0.005168,-0.021692,0,0.9888,0.0112
