,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
26,XLM,09/18/17,stellar,0.01351,0.279256,0.14832,0.82404,0.0276
27,NEO,09/18/17,neo,21.07,0.01272,0.01472,0.97792,0.00736
28,EOS,09/18/17,eos,0.7049,0.08574,0.06184,0.92484,0.01332
29,XEM,09/18/17,nem,0.2441,-0.044748,0,0.97796,0.02204
30,BTC,09/19/17,bitcoin,3907.96,0.040452,0.0482,0.91564,0.0362
31,ETH,09/19/17,ethereum,283,0.075684,0.06296,0.9164,0.02056
32,XRP,09/19/17,ripple,0.1848,0.09018,0.06232,0.92968,0.008
33,BCH,09/19/17,bitcoin cash,530.6,0.127992,0.08848,0.88324,0.0282
34,ADA,09/19/17,cardano,0,-0.035028,0.00636,0.9738,0.01988
35,LTC,09/19/17,litecoin,52.8,0.132812,0.09008,0.90048,0.00944
36,XLM,09/19/17,stellar,0.01189,0.160464,0.11492,0.85508,0.02996
37,NEO,09/19/17,neo,19.96,0.048056,0.06972,0.91256,0.01772
38,EOS,09/19/17,eos,0.6493,0.057756,0.05976,0.9066,0.03368
39,XEM,09/19/17,nem,0.2375,0.014788,0.01392,0.97004,0.01604
40,BTC,09/20/17,bitcoin,3882.16,0.017368,0.04312,0.92284,0.034
41,ETH,09/20/17,ethereum,283.56,0.10788,0.07756,0.90344,0.019
42,XRP,09/20/17,ripple,0.1817,0.087988,0.07216,0.88028,0.04756
43,BCH,09/20/17,bitcoin cash,477.25,0.095016,0.0892,0.85552,0.05532
44,ADA,09/20/17,cardano,0,0.021752,0.02184,0.96624,0.01192
45,LTC,09/20/17,litecoin,51.56,0.073888,0.03348,0.96036,0.00616
46,XLM,09/20/17,stellar,0.0123,0.243348,0.13544,0.83592,0.0286
47,NEO,09/20/17,neo,19.69,0.037584,0.05316,0.91588,0.03096
48,EOS,09/20/17,eos,0.6166,0.088496,0.03888,0.957,0.00412
49,XEM,09/20/17,nem,0.233,0.01184,0.00956,0.99044,0
50,BTC,09/21/17,bitcoin,3617.27,0.076928,0.07264,0.89888,0.02848
51,ETH,09/21/17,ethereum,257.77,0.032972,0.07416,0.8614,0.0644
52,XRP,09/21/17,ripple,0.171,-0.043776,0.0122,0.9572,0.03056
53,BCH,09/21/17,bitcoin cash,416.13,-0.018424,0.03644,0.91552,0.04804
54,ADA,09/21/17,cardano,0,0.072444,0.06392,0.92784,0.00824
55,LTC,09/21/17,litecoin,46.46,0.047584,0.04776,0.92724,0.025
56,XLM,09/21/17,stellar,0.01057,0.146644,0.11664,0.84556,0.03776
57,NEO,09/21/17,neo,17.26,0.057292,0.02348,0.9746,0.00192
58,EOS,09/21/17,eos,0.5671,0.016512,0.02208,0.967,0.01092
59,XEM,09/21/17,nem,0.21,-0.01184,0.00736,0.98132,0.01132
60,BTC,09/22/17,bitcoin,3600.83,0.005816,0.06308,0.88524,0.05168
61,ETH,09/22/17,ethereum,262.94,0.109388,0.07512,0.9086,0.01628
62,XRP,09/22/17,ripple,0.1728,0.119036,0.09404,0.86236,0.0436
63,BCH,09/22/17,bitcoin cash,409.63,0.037764,0.04112,0.91792,0.04096
64,ADA,09/22/17,cardano,0,0.034428,0.03096,0.96452,0.00456
65,LTC,09/22/17,litecoin,47.67,0.158508,0.07744,0.91424,0.00832
66,XLM,09/22/17,stellar,0.01077,0.017244,0.06144,0.89408,0.04456
67,NEO,09/22/17,neo,18.56,0.036632,0.04592,0.9166,0.03744
68,EOS,09/22/17,eos,0.5659,0.025532,0.0256,0.95584,0.01856
69,XEM,09/22/17,nem,0.208,-0.038588,0.0144,0.93496,0.05064
70,BTC,09/23/17,bitcoin,3788.02,0.05094,0.06208,0.896,0.04192
71,ETH,09/23/17,ethereum,286.14,0.154232,0.084,0.89896,0.01704
72,XRP,09/23/17,ripple,0.1791,0.04356,0.02308,0.97692,0
73,BCH,09/23/17,bitcoin cash,430.31,-0.024064,0.05588,0.872,0.07208
74,ADA,09/23/17,cardano,0,0.104428,0.06184,0.93816,0
75,LTC,09/23/17,litecoin,49.29,0.139392,0.06484,0.92972,0.00544
76,XLM,09/23/17,stellar,0.0119,0.102584,0.08228,0.88076,0.03696
77,NEO,09/23/17,neo,20.05,-0.009592,0.02928,0.93124,0.03952
78,EOS,09/23/17,eos,0.578,0.114044,0.0724,0.90372,0.02388
79,XEM,09/23/17,nem,0.2197,-0.034704,0.01144,0.95532,0.03324
80,BTC,09/24/17,bitcoin,3667.52,0.08906,0.0674,0.88048,0.05212
81,ETH,09/24/17,ethereum,282.6,0.21978,0.14108,0.85272,0.0062
82,XRP,09/24/17,ripple,0.1757,0.098936,0.04436,0.94988,0.00576
83,BCH,09/24/17,bitcoin cash,421.19,0.031712,0.02856,0.91768,0.05376
84,ADA,09/24/17,cardano,0,0.044868,0.01572,0.98428,0
85,LTC,09/24/17,litecoin,47.5,0.13134,0.06292,0.93,0.00708
86,XLM,09/24/17,stellar,0.01157,0.196856,0.14848,0.78544,0.06608
87,NEO,09/24/17,neo,19.65,0.09812,0.08776,0.87772,0.03448
88,EOS,09/24/17,eos,0.5454,0.090992,0.04068,0.946,0.0134
89,XEM,09/24/17,nem,0.2163,-0.076852,0,0.96148,0.03852
90,BTC,09/25/17,bitcoin,3932.83,0.020628,0.02436,0.95744,0.0182
91,ETH,09/25/17,ethereum,294.89,0.462868,0.2534,0.7466,0
92,XRP,09/25/17,ripple,0.1846,0.091788,0.04792,0.93184,0.02024
93,BCH,09/25/17,bitcoin cash,450.85,0.04954,0.04724,0.93024,0.02252
94,ADA,09/25/17,cardano,0,0.152816,0.08376,0.90684,0.00936
95,LTC,09/25/17,litecoin,52.27,0.00268,0.0388,0.9268,0.0344
96,XLM,09/25/17,stellar,0.01204,0.249936,0.14128,0.83404,0.02468
97,NEO,09/25/17,neo,25.94,-0.003496,0.05732,0.90136,0.04136
98,EOS,09/25/17,eos,0.5688,0.038836,0.0342,0.94348,0.02232
99,XEM,09/25/17,nem,0.2368,-0.014116,0.02036,0.9344,0.04524
100,BTC,09/26/17,bitcoin,3892.7,-0.025276,0.05128,0.88884,0.05992
101,ETH,09/26/17,ethereum,288.64,0.1535,0.10868,0.87648,0.01484
102,XRP,09/26/17,ripple,0.1892,0.098708,0.05044,0.93228,0.01728
103,BCH,09/26/17,bitcoin cash,449.56,0.009208,0.04552,0.92368,0.0308
104,ADA,09/26/17,cardano,0,0.020864,0.0576,0.89056,0.05184
105,LTC,09/26/17,litecoin,52.27,0.261084,0.11852,0.88148,0
106,XLM,09/26/17,stellar,0.01236,0.099872,0.08024,0.88196,0.0378
107,NEO,09/26/17,neo,26.39,0.07074,0.08556,0.87632,0.03812
108,EOS,09/26/17,eos,0.5614,-0.022432,0.02924,0.93056,0.04016
109,XEM,09/26/17,nem,0.2314,-0.05112,0.01672,0.94236,0.04092
110,BTC,09/27/17,bitcoin,4212.2,0.15768,0.10096,0.86356,0.03548
111,ETH,09/27/17,ethereum,309.97,-0.058644,0.0254,0.9244,0.0502
112,XRP,09/27/17,ripple,0.2099,0.091668,0.04556,0.93292,0.02156
113,BCH,09/27/17,bitcoin cash,464.14,0.013536,0.05612,0.89364,0.05024
114,ADA,09/27/17,cardano,0,0.172944,0.10412,0.89588,0
115,LTC,09/27/17,litecoin,56.9,0.051572,0.0458,0.93116,0.02308
116,XLM,09/27/17,stellar,0.01445,0.384708,0.19404,0.76992,0.03604
117,NEO,09/27/17,neo,31.82,0.017536,0.03896,0.93196,0.02908
118,EOS,09/27/17,eos,0.6314,-0.008228,0,0.99668,0.00332
119,XEM,09/27/17,nem,0.247,0.029496,0.02644,0.95952,0.01404
120,BTC,09/28/17,bitcoin,4195.65,-0.032948,0.07128,0.85116,0.07756
121,ETH,09/28/17,ethereum,302.77,0.03804,0.03616,0.92928,0.03456
122,XRP,09/28/17,ripple,0.2023,0.030456,0.04736,0.93932,0.01332
123,BCH,09/28/17,bitcoin cash,458.15,0.054,0.03728,0.92812,0.0346
124,ADA,09/28/17,cardano,0,0.166128,0.09312,0.86568,0.0412
125,LTC,09/28/17,litecoin,54.91,0.084112,0.08312,0.89072,0.02616
126,XLM,09/28/17,stellar,0.0137,0.314332,0.19904,0.75936,0.0416
127,NEO,09/28/17,neo,29.92,0.076064,0.0688,0.888,0.0432
128,EOS,09/28/17,eos,0.8085,0.054532,0.03952,0.9434,0.01704
129,XEM,09/28/17,nem,0.2366,-0.045244,0.01176,0.95988,0.02836
130,BTC,09/29/17,bitcoin,4172.79,-0.025344,0.03748,0.90964,0.05284
131,ETH,09/29/17,ethereum,292.58,0.063692,0.03824,0.93712,0.02464
132,XRP,09/29/17,ripple,0.1967,0.104784,0.06544,0.9152,0.01932
133,BCH,09/29/17,bitcoin cash,440.55,0.212884,0.10524,0.88464,0.01012
134,ADA,09/29/17,cardano,0,-0.12644,0,0.92612,0.07388
135,LTC,09/29/17,litecoin,52.8,0.050356,0.0346,0.94896,0.01644
136,XLM,09/29/17,stellar,0.01327,0.234152,0.16604,0.78364,0.05036
137,NEO,09/29/17,neo,28.64,0.007332,0.01524,0.97316,0.0116
138,EOS,09/29/17,eos,0.7146,0.065492,0.06144,0.91408,0.02448
139,XEM,09/29/17,nem,0.2365,-0.005816,0.0062,0.9816,0.0122
140,BTC,09/30/17,bitcoin,4360.62,0.00854,0.0584,0.89764,0.04396
141,ETH,09/30/17,ethereum,302.77,0.030272,0.03964,0.92916,0.0312
142,XRP,09/30/17,ripple,0.1999,0.063512,0.07692,0.90472,0.01836
143,BCH,09/30/17,bitcoin cash,435.95,-0.102572,0.03096,0.90788,0.0612
144,ADA,09/30/17,cardano,0,0.068664,0.04648,0.94904,0.00448
145,LTC,09/30/17,litecoin,55.41,0.067356,0.03504,0.95324,0.01172
146,XLM,09/30/17,stellar,0.01398,0.406096,0.2054,0.77584,0.01876
147,NEO,09/30/17,neo,34.32,0.025612,0.0494,0.91236,0.0382
148,EOS,09/30/17,eos,0.7274,0.063084,0.04704,0.933,0.02
149,XEM,09/30/17,nem,0.2349,-0.017168,0.006,0.98024,0.01376
,,,,,,,,
