,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
63,BCH,09/07/17,bitcoin cash,667.56,0.036096,0.03164,0.96068,0.00768
64,ADA,09/07/17,cardano,0,0.148264,0.09316,0.90684,0
65,LTC,09/07/17,litecoin,80.25,0.151964,0.07768,0.92232,0
66,XLM,09/07/17,stellar,0.02029,0.258984,0.14404,0.84552,0.01044
67,NEO,09/07/17,neo,30.98,0.041784,0.04284,0.88504,0.03208
68,EOS,09/07/17,eos,0.9828,-0.020512,0.01924,0.9208,0.01996
69,XEM,09/07/17,nem,0.2923,0.015936,0.0118,0.97296,0.01524
70,BTC,09/08/17,bitcoin,4326.45,0.034552,0.0818,0.87844,0.03976
71,ETH,09/08/17,ethereum,306.72,0.25202,0.17808,0.77212,0.0098
72,XRP,09/08/17,ripple,0.2122,0.16144,0.08392,0.90348,0.0126
73,BCH,09/08/17,bitcoin cash,605.66,0.0227,0.02476,0.95948,0.01576
74,ADA,09/08/17,cardano,0,0.015296,0.01176,0.9804,0.00784
75,LTC,09/08/17,litecoin,73.19,0.1514,0.0694,0.9306,0
76,XLM,09/08/17,stellar,0.01829,0.2661,0.14204,0.84688,0.01104
77,NEO,09/08/17,neo,25.81,0.091956,0.08064,0.9014,0.01792
78,EOS,09/08/17,eos,0.8421,0.050068,0.03004,0.95292,0.017
79,XEM,09/08/17,nem,0.2651,-0.026768,0.03368,0.93828,0.02804
80,BTC,09/09/17,bitcoin,4335.13,0.15934,0.10048,0.87216,0.02724
81,ETH,09/09/17,ethereum,303.79,0.055736,0.0728,0.88816,0.03904
82,XRP,09/09/17,ripple,0.213,0.03002,0.0308,0.95388,0.01528
83,BCH,09/09/17,bitcoin cash,586.24,0.049744,0.03876,0.95572,0.00552
84,ADA,09/09/17,cardano,0,0.088656,0.0786,0.90488,0.01652
85,LTC,09/09/17,litecoin,71.09,0.061232,0.05488,0.92996,0.01516
86,XLM,09/09/17,stellar,0.01789,0.349252,0.18368,0.79116,0.02512
87,NEO,09/09/17,neo,22.6,0.051528,0.02232,0.97768,0
88,EOS,09/09/17,eos,0.8174,0.036848,0.017,0.97916,0.00384
89,XEM,09/09/17,nem,0.2725,-0.04736,0,0.97924,0.02076
90,BTC,09/10/17,bitcoin,4245.89,0.086368,0.10308,0.8516,0.04532
91,ETH,09/10/17,ethereum,299.21,-0.026728,0.03924,0.91872,0.04204
92,XRP,09/10/17,ripple,0.2173,-0.019056,0.03048,0.93176,0.03784
93,BCH,09/10/17,bitcoin cash,556.9,0.110612,0.04636,0.95364,0
94,ADA,09/10/17,cardano,0,0.100496,0.0786,0.91272,0.00868
95,LTC,09/10/17,litecoin,67.08,0.090704,0.07072,0.91968,0.0096
96,XLM,09/10/17,stellar,0.01669,0.13704,0.0746,0.90788,0.01752
97,NEO,09/10/17,neo,23.68,0.015352,0.03588,0.93576,0.02836
98,EOS,09/10/17,eos,0.745,0.063492,0.02744,0.96632,0.00624
99,XEM,09/10/17,nem,0.2668,0.01782,0.02928,0.94584,0.02488
100,BTC,09/11/17,bitcoin,4217.9,0.08136,0.045,0.94816,0.00684
101,ETH,09/11/17,ethereum,297.95,0.059552,0.09524,0.88028,0.02444
102,XRP,09/11/17,ripple,0.2143,0.071308,0.0706,0.91052,0.01884
103,BCH,09/11/17,bitcoin cash,556.02,0.051584,0.0476,0.91236,0.04004
104,ADA,09/11/17,cardano,0,0.048452,0.06692,0.91096,0.02212
105,LTC,09/11/17,litecoin,68.13,0.109344,0.08352,0.91648,0
106,XLM,09/11/17,stellar,0.01722,0.240356,0.12504,0.84564,0.02936
107,NEO,09/11/17,neo,21.96,0.076344,0.04588,0.9102,0.04388
108,EOS,09/11/17,eos,0.735,0.103032,0.06228,0.93772,0
109,XEM,09/11/17,nem,0.2564,0.046,0.02116,0.9742,0.00464
110,BTC,09/12/17,bitcoin,4158.92,0.006716,0.06712,0.86428,0.0686
111,ETH,09/12/17,ethereum,294.1,0.15872,0.0932,0.88944,0.01736
112,XRP,09/12/17,ripple,0.2095,-0.021172,0.03604,0.92924,0.0348
113,BCH,09/12/17,bitcoin cash,536.96,0.065852,0.03964,0.94452,0.01584
114,ADA,09/12/17,cardano,0,0.059388,0.07292,0.8956,0.03148
115,LTC,09/12/17,litecoin,65.89,0.096072,0.06996,0.91532,0.01472
116,XLM,09/12/17,stellar,0.01642,0.16918,0.1156,0.81268,0.03176
117,NEO,09/12/17,neo,20.87,-0.014104,0.05964,0.87132,0.069
118,EOS,09/12/17,eos,0.859,0.14084,0.1008,0.89556,0.00364
119,XEM,09/12/17,nem,0.2486,-0.0058,0.021,0.96,0.019
120,BTC,09/13/17,bitcoin,3870.29,-0.072984,0.05792,0.8496,0.09248
121,ETH,09/13/17,ethereum,275.84,0.06322,0.08004,0.89324,0.02672
122,XRP,09/13/17,ripple,0.1983,0.064156,0.05756,0.90764,0.03484
123,BCH,09/13/17,bitcoin cash,506.49,0.082588,0.0624,0.91988,0.01772
124,ADA,09/13/17,cardano,0,0.063364,0.09492,0.89332,0.01176
125,LTC,09/13/17,litecoin,61.78,0.073456,0.10012,0.8468,0.05312
126,XLM,09/13/17,stellar,0.01527,0.078672,0.09776,0.8288,0.0734
127,NEO,09/13/17,neo,20.03,0.021432,0.08572,0.85748,0.0568
128,EOS,09/13/17,eos,0.7272,0.048532,0.05808,0.90176,0.04016
129,XEM,09/13/17,nem,0.231,-0.02368,0,0.98376,0.01624
130,BTC,09/14/17,bitcoin,3243.08,0.014332,0.05988,0.88072,0.05944
131,ETH,09/14/17,ethereum,223.14,-0.002604,0.01964,0.94784,0.03252
132,XRP,09/14/17,ripple,0.1711,-0.074648,0.0146,0.94708,0.03832
133,BCH,09/14/17,bitcoin cash,386.49,0.073592,0.06276,0.906,0.03112
134,ADA,09/14/17,cardano,0,0.034408,0.04744,0.92552,0.02704
135,LTC,09/14/17,litecoin,45.2,0.096124,0.06356,0.92516,0.01124
136,XLM,09/14/17,stellar,0.01131,0.290896,0.15012,0.8208,0.02908
137,NEO,09/14/17,neo,15.67,0.007408,0.02532,0.9562,0.01848
138,EOS,09/14/17,eos,0.5806,0.053112,0.03624,0.95352,0.01028
139,XEM,09/14/17,nem,0.1794,0,0,1,0
140,BTC,09/15/17,bitcoin,3713.76,-0.112088,0.02832,0.86876,0.10292
141,ETH,09/15/17,ethereum,259.57,0.033344,0.0758,0.88432,0.03988
142,XRP,09/15/17,ripple,0.1846,0.020116,0.03424,0.9426,0.02316
143,BCH,09/15/17,bitcoin cash,428.88,0.118604,0.06056,0.90672,0.03276
144,ADA,09/15/17,cardano,0,0.011288,0.02576,0.957,0.01724
145,LTC,09/15/17,litecoin,52,0.040924,0.06908,0.92208,0.00884
146,XLM,09/15/17,stellar,0.01229,0.193512,0.11864,0.84608,0.03532
147,NEO,09/15/17,neo,18.72,0.153844,0.11552,0.83708,0.0474
148,EOS,09/15/17,eos,0.6511,0.026544,0.03876,0.93724,0.024
149,XEM,09/15/17,nem,0.221,-0.036768,0.00608,0.9682,0.02572
,,,,,,,,
,,,,,,,,
