,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
0,BTC,2017-07-01,bitcoin,2424.61,-0.082828,0.04316,0.8736799999999999,0.08312000000000001
1,ETH,2017-07-01,ethereum,261.0,0.353748,0.21072,0.765,0.02428
2,XRP,2017-07-01,ripple,0.2386,0.08148800000000002,0.07524,0.89924,0.02552
3,BCH,2017-07-01,bitcoin cash,0.0,0.25688,0.12896000000000002,0.8479599999999999,0.02308
4,ADA,2017-07-01,cardano,0.0,0.008628,0.01868,0.94536,0.03596
5,LTC,2017-07-01,litecoin,38.08,0.22438399999999997,0.11088,0.8891199999999999,0.0
6,XLM,2017-07-01,stellar,0.02394,0.24526,0.1238,0.85952,0.01664
7,NEO,2017-07-01,neo,7.68,-0.029695999999999997,0.0,0.9892799999999999,0.01072
8,EOS,2017-07-01,eos,1.05,0.127004,0.08048,0.91952,0.0
9,XEM,2017-07-01,nem,0.1415,-0.04054,0.0046,0.9768399999999999,0.01856
10,BTC,2017-07-02,bitcoin,2536.46,0.027912,0.03472,0.92584,0.03944
11,ETH,2017-07-02,ethereum,283.99,0.12890000000000001,0.09136,0.8964,0.01224
12,XRP,2017-07-02,ripple,0.2537,0.105184,0.12239999999999998,0.8433599999999999,0.03428
13,BCH,2017-07-02,bitcoin cash,0.0,0.34231600000000006,0.15588000000000002,0.83928,0.00484
14,ADA,2017-07-02,cardano,0.0,0.042763999999999996,0.01868,0.9813200000000001,0.0
15,LTC,2017-07-02,litecoin,41.26,0.17599599999999999,0.09708,0.8858,0.01708
16,XLM,2017-07-02,stellar,0.02523,0.12830000000000003,0.10935999999999998,0.8498,0.040839999999999994
17,NEO,2017-07-02,neo,8.14,-0.008092,0.0,0.99512,0.00488
18,EOS,2017-07-02,eos,3.0,-0.09422799999999999,0.01504,0.9078400000000001,0.07708
19,XEM,2017-07-02,nem,0.1561,-0.037031999999999995,0.009399999999999999,0.95352,0.037079999999999995
20,BTC,2017-07-03,bitcoin,2572.47,0.114928,0.07396000000000001,0.91252,0.01352
21,ETH,2017-07-03,ethereum,276.41,0.22834800000000002,0.12364000000000001,0.86952,0.0068
22,XRP,2017-07-03,ripple,0.2523,0.185548,0.10692,0.8763599999999999,0.01672
23,BCH,2017-07-03,bitcoin cash,0.0,0.083976,0.09083999999999999,0.85356,0.0556
24,ADA,2017-07-03,cardano,0.0,0.0,0.0,1.0,0.0
25,LTC,2017-07-03,litecoin,45.34,0.072492,0.047240000000000004,0.9497199999999999,0.0030399999999999997
26,XLM,2017-07-03,stellar,0.02605,0.15194400000000002,0.14468,0.8016,0.053759999999999995
27,NEO,2017-07-03,neo,8.24,0.05939199999999999,0.028399999999999998,0.9666,0.00496
28,EOS,2017-07-03,eos,4.2,0.0021079999999999988,0.041639999999999996,0.8996000000000001,0.05875999999999999
29,XEM,2017-07-03,nem,0.1735,-0.01184,0.0,0.99488,0.00512
30,BTC,2017-07-04,bitcoin,2617.32,0.040224,0.05756,0.89768,0.04476
31,ETH,2017-07-04,ethereum,269.05,0.111568,0.08792,0.8784000000000001,0.03368
32,XRP,2017-07-04,ripple,0.2473,0.00774,0.04496000000000001,0.93756,0.01748
33,BCH,2017-07-04,bitcoin cash,0.0,0.39,0.18336000000000002,0.8128800000000002,0.00376
34,ADA,2017-07-04,cardano,0.0,0.017616,0.01064,0.98936,0.0
35,LTC,2017-07-04,litecoin,54.51,0.064236,0.03712,0.9499199999999999,0.012960000000000001
36,XLM,2017-07-04,stellar,0.02579,-0.019119999999999995,0.0342,0.93024,0.03559999999999999
37,NEO,2017-07-04,neo,7.74,0.051136,0.02596,0.96884,0.0052
38,EOS,2017-07-04,eos,3.24,0.037024,0.06312,0.9224799999999999,0.0144
39,XEM,2017-07-04,nem,0.187,-0.004723999999999999,0.00636,0.98744,0.0062
40,BTC,2017-07-05,bitcoin,2627.86,-0.003215999999999988,0.07316,0.8414,0.08544
41,ETH,2017-07-05,ethereum,266.0,-0.20894799999999997,0.06028000000000001,0.79196,0.14776
42,XRP,2017-07-05,ripple,0.252,0.028100000000000003,0.02436,0.9658000000000001,0.00984
43,BCH,2017-07-05,bitcoin cash,0.0,0.102984,0.06416,0.91496,0.02088
44,ADA,2017-07-05,cardano,0.0,0.0005319999999999992,0.01988,0.93176,0.00836
45,LTC,2017-07-05,litecoin,52.92,-0.0028800000000000023,0.046799999999999994,0.91004,0.04316
46,XLM,2017-07-05,stellar,0.02558,0.162556,0.09612,0.8780399999999999,0.025840000000000002
47,NEO,2017-07-05,neo,7.93,-0.052779999999999994,0.02428,0.92676,0.049
48,EOS,2017-07-05,eos,2.86,-0.015600000000000001,0.04316,0.9050400000000001,0.051800000000000006
49,XEM,2017-07-05,nem,0.1736,0.018464000000000008,0.037200000000000004,0.94028,0.02252
50,BTC,2017-07-06,bitcoin,2614.24,0.026304000000000004,0.05247999999999999,0.89404,0.05347999999999999
51,ETH,2017-07-06,ethereum,265.88,0.142088,0.12872,0.8147199999999999,0.05656
