,symbol,date,coin_name,coin_price,compound_average,positive_average,neutral_average,negative_average
180,BTC,6/19/2017,bitcoin,2616.82,-0.00316,0.04244,0.91684,0.04072
181,ETH,6/19/2017,ethereum,358.2,0.303336,0.14432,0.84744,0.00824
182,XRP,6/19/2017,ripple,0.281,0.02704,0.09324,0.85508,0.05168
183,BCH,6/19/2017,bitcoin cash,0,-0.164888,0.0596,0.8396,0.10076
184,ADA,6/19/2017,cardano,0,0.011036,0.01164,0.97416,0.0142
185,LTC,6/19/2017,litecoin,47.37,0.259152,0.13492,0.85516,0.00988
186,XLM,6/19/2017,stellar,0.04148,0.198316,0.16072,0.77972,0.0596
187,NEO,6/19/2017,neo,13.81,-0.001092,0.02928,0.94148,0.02924
188,EOS,6/19/2017,eos,0,0.060112,0.04764,0.92608,0.02628
189,XEM,6/19/2017,nem,0.1982,0.023584,0.0118,0.98424,0.00396
190,BTC,6/20/2017,bitcoin,2754.38,0.07652,0.03672,0.96084,0.00244
191,ETH,6/20/2017,ethereum,350.53,0.033724,0.0908,0.85584,0.05336
192,XRP,6/20/2017,ripple,0.308,0.125996,0.07096,0.90616,0.02288
193,BCH,6/20/2017,bitcoin cash,0,-0.1127,0.03312,0.88308,0.0838
194,ADA,6/20/2017,cardano,0,-0.026756,0.01312,0.969,0.01788
195,LTC,6/20/2017,litecoin,45.68,0.190844,0.14156,0.83936,0.01908
196,XLM,6/20/2017,stellar,0.04061,0.185408,0.13752,0.83252,0.03
197,NEO,6/20/2017,neo,8.97,-0.007588,0.00888,0.98016,0.01096
198,EOS,6/20/2017,eos,0,0.033192,0.0428,0.9248,0.03236
199,XEM,6/20/2017,nem,0.206,-0.03438,0.00528,0.97128,0.02344
200,BTC,6/21/2017,bitcoin,2677.62,0.006764,0.03748,0.92984,0.03272
201,ETH,6/21/2017,ethereum,325.3,0.092092,0.0874,0.88,0.0326
202,XRP,6/21/2017,ripple,0.2726,0.056148,0.03316,0.95372,0.01316
203,BCH,6/21/2017,bitcoin cash,0,-0.005532,0.04836,0.89748,0.05416
204,ADA,6/21/2017,cardano,0,-0.03128,0.02372,0.93988,0.0364
205,LTC,6/21/2017,litecoin,44.5,0.030336,0.054,0.91712,0.02888
206,XLM,6/21/2017,stellar,0.03836,0.142356,0.0808,0.8722,0.047
207,NEO,6/21/2017,neo,11.18,0.016092,0.05176,0.90468,0.0436
208,EOS,6/21/2017,eos,0,0.026404,0.05692,0.89208,0.051
209,XEM,6/21/2017,nem,0.1902,0.019236,0.02304,0.96368,0.01328
210,BTC,6/22/2017,bitcoin,2722.84,0.019024,0.07444,0.8712,0.05436
211,ETH,6/22/2017,ethereum,320.97,0.098132,0.09668,0.8456,0.05776
212,XRP,6/22/2017,ripple,0.2779,0.084896,0.08684,0.87756,0.03564
213,BCH,6/22/2017,bitcoin cash,0,0.2583,0.11228,0.87336,0.0144
214,ADA,6/22/2017,cardano,0,-0.03728,0,0.97428,0.02572
215,LTC,6/22/2017,litecoin,46.16,0.093976,0.04628,0.9426,0.01112
216,XLM,6/22/2017,stellar,0.03923,0.102152,0.06608,0.9236,0.01036
217,NEO,6/22/2017,neo,7.35,0.017096,0.01684,0.97076,0.0124
218,EOS,6/22/2017,eos,0,0.124644,0.09336,0.88048,0.02616
219,XEM,6/22/2017,nem,0.1903,-0.060148,0.00444,0.97172,0.02384
220,BTC,6/23/2017,bitcoin,2710.37,0.003816,0.05724,0.89432,0.04848
221,ETH,6/23/2017,ethereum,326.85,0.068852,0.09204,0.8796,0.02836
222,XRP,6/23/2017,ripple,0.2916,-0.013116,0.04684,0.90792,0.0452
223,BCH,6/23/2017,bitcoin cash,0,0.278652,0.13892,0.83448,0.0266
224,ADA,6/23/2017,cardano,0,-0.032944,0.01928,0.93444,0.04628
225,LTC,6/23/2017,litecoin,46,0.234376,0.1464,0.82432,0.02928
226,XLM,6/23/2017,stellar,0.03988,0.0931,0.06824,0.89952,0.03228
227,NEO,6/23/2017,neo,6.99,0.084888,0.058,0.93,0.012
228,EOS,6/23/2017,eos,0,0.082128,0.04448,0.929,0.02652
229,XEM,6/23/2017,nem,0.1926,-0.070548,0,0.97196,0.02804
230,BTC,6/24/2017,bitcoin,2590.05,0.038044,0.05676,0.92112,0.02212
231,ETH,6/24/2017,ethereum,304.54,0.102908,0.10852,0.84424,0.04716
232,XRP,6/24/2017,ripple,0.2775,0.118036,0.0614,0.9386,0
233,BCH,6/24/2017,bitcoin cash,0,-0.020192,0.0512,0.895,0.0538
234,ADA,6/24/2017,cardano,0,0.005808,0.01616,0.97152,0.01232
235,LTC,6/24/2017,litecoin,42.7,0.107892,0.04768,0.94868,0.00364
236,XLM,6/24/2017,stellar,0.03639,0.045804,0.04908,0.92016,0.0308
237,NEO,6/24/2017,neo,6.34,0.034476,0.06168,0.92692,0.0114
238,EOS,6/24/2017,eos,0,0.068476,0.09232,0.87928,0.02844
239,XEM,6/24/2017,nem,0.1773,-0.022012,0.01356,0.96984,0.0166
240,BTC,6/25/2017,bitcoin,2541.62,0.204468,0.11876,0.85964,0.0216
241,ETH,6/25/2017,ethereum,279.36,0.0409,0.07808,0.87912,0.0428
242,XRP,6/25/2017,ripple,0.2577,0.121228,0.09036,0.86292,0.04668
243,BCH,6/25/2017,bitcoin cash,0,-0.015404,0.02984,0.93572,0.0344
244,ADA,6/25/2017,cardano,0,-0.028044,0.0216,0.93848,0.03992
245,LTC,6/25/2017,litecoin,41.28,0.034884,0.05572,0.92128,0.023
246,XLM,6/25/2017,stellar,0.03182,0.1702,0.09832,0.85996,0.04172
247,NEO,6/25/2017,neo,5.53,0.05212,0.04604,0.9386,0.01536
248,EOS,6/25/2017,eos,0,-0.007252,0.0564,0.86192,0.08172
249,XEM,6/25/2017,nem,0.1684,0,0,1,0
250,BTC,6/26/2017,bitcoin,2446.05,0.027652,0.07904,0.8334,0.08756
251,ETH,6/26/2017,ethereum,253.68,0.019128,0.09576,0.82344,0.0808
252,XRP,6/26/2017,ripple,0.2461,0.088436,0.09848,0.88104,0.02048
253,BCH,6/26/2017,bitcoin cash,0,0.079464,0.06664,0.90248,0.03088
254,ADA,6/26/2017,cardano,0,0.036532,0.0486,0.91432,0.03708
255,LTC,6/26/2017,litecoin,38.53,0.023232,0.05656,0.8958,0.04764
256,XLM,6/26/2017,stellar,0.02899,0.110332,0.10056,0.8526,0.04688
257,NEO,6/26/2017,neo,5.07,0.025384,0.02384,0.97616,0
258,EOS,6/26/2017,eos,0,0.05174,0.0556,0.91572,0.0286
259,XEM,6/26/2017,nem,0.158,-0.00682,0.00436,0.98716,0.00848
260,BTC,6/27/2017,bitcoin,2583.75,0.107484,0.07312,0.9124,0.01448
261,ETH,6/27/2017,ethereum,286.14,0.00302,0.05124,0.90868,0.04016
262,XRP,6/27/2017,ripple,0.2618,0.142864,0.07316,0.90768,0.01916
263,BCH,6/27/2017,bitcoin cash,0,0.0458,0.04236,0.93472,0.02292
264,ADA,6/27/2017,cardano,0,0.129456,0.07064,0.92936,0
265,LTC,6/27/2017,litecoin,40.24,0.0372,0.05804,0.91052,0.0314
266,XLM,6/27/2017,stellar,0.029,0.086308,0.07244,0.88908,0.03848
267,NEO,6/27/2017,neo,7.21,-0.028244,0.03972,0.92748,0.0328
268,EOS,6/27/2017,eos,0,0.121768,0.09676,0.8812,0.02204
269,XEM,6/27/2017,nem,0.1614,0,0,1,0
270,BTC,6/28/2017,bitcoin,2577.74,-0.031428,0.02568,0.92652,0.0478
271,ETH,6/28/2017,ethereum,315.86,0.154284,0.08116,0.89288,0.02588
272,XRP,6/28/2017,ripple,0.2686,0.10516,0.06164,0.91016,0.0282
273,BCH,6/28/2017,bitcoin cash,0,0.031128,0.05424,0.912,0.03376
274,ADA,6/28/2017,cardano,0,-0.025836,0.02708,0.95116,0.02176
275,LTC,6/28/2017,litecoin,41.89,0.189208,0.08908,0.91092,0
276,XLM,6/28/2017,stellar,0.03149,0.15388,0.0936,0.89328,0.01308
277,NEO,6/28/2017,neo,8.25,0.042752,0.04236,0.954,0.00364
278,EOS,6/28/2017,eos,0,0.067488,0.04148,0.95216,0.00636
279,XEM,6/28/2017,nem,0.1692,0.002608,0.00392,0.98988,0.0062
280,BTC,6/29/2017,bitcoin,2558.37,0.069672,0.07436,0.89764,0.028
281,ETH,6/29/2017,ethereum,292.9,0.116604,0.10592,0.86116,0.03288
282,XRP,6/29/2017,ripple,0.2561,0.037616,0.10612,0.8502,0.04368
283,BCH,6/29/2017,bitcoin cash,0,0.180312,0.08868,0.89228,0.01904
284,ADA,6/29/2017,cardano,0,-0.04736,0,0.89452,0.06548
285,LTC,6/29/2017,litecoin,40.13,-0.019156,0.01296,0.9638,0.02324
286,XLM,6/29/2017,stellar,0.02834,0.25788,0.12432,0.85876,0.01696
287,NEO,6/29/2017,neo,9.8,0.048104,0.05984,0.90564,0.03452
288,EOS,6/29/2017,eos,0.85,-0.117092,0.04704,0.84012,0.11284
289,XEM,6/29/2017,nem,0.1587,0.024564,0.02144,0.97012,0.00844
290,BTC,6/30/2017,bitcoin,2480.61,-0.008004,0.06904,0.87388,0.05704
291,ETH,6/30/2017,ethereum,280.68,0.069652,0.0538,0.92288,0.02332
292,XRP,6/30/2017,ripple,0.2466,0.132116,0.07556,0.90672,0.01772
293,BCH,6/30/2017,bitcoin cash,0,-0.237964,0.02832,0.8164,0.15528
294,ADA,6/30/2017,cardano,0,0.023936,0.0442,0.94112,0.01468
295,LTC,6/30/2017,litecoin,39.48,0.032104,0.02384,0.95748,0.01868
296,XLM,6/30/2017,stellar,0.02637,0.21012,0.13444,0.83076,0.03484
297,NEO,6/30/2017,neo,8.36,0.006796,0.04136,0.91808,0.04056
298,EOS,6/30/2017,eos,0.912,0.053564,0.0444,0.95144,0.00416
299,XEM,6/30/2017,nem,0.1559,0.006512,0.015,0.97636,0.00864
